,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
NOT_AOI Saccade Lengths,127.93637033462981,33.59435691983722,20.196139618248143,86.9682340555887,105.73731600288798,19.825909885647725,20.63276925033479,49.099051253204856,29.071389228174734,30.567435610119258,50.902314934922046,114.51843861109856,86.49253155300828,50.932256916521006,13.028419118152387,4.504445175818069,75.64378585291796,41.89210832888443,158.72279206481466,63.44017400264332,60.90782892487466,316.014394486255,273.01002910923467,546.1417553932594,108.85833317269433,81.23379272046301,208.0306192782711,180.36829498869665,454.6928235860932,144.1090368111175,43.618980508757026,61.198231806518955,16.122431307879765,18.67312217869307,9.464758389856192,12.49885258586912,34.99939989701208,101.10312806405192,275.74581729611634,142.66052186945154,48.85652626213598,23.910150405105412,64.59971233920406,56.73710113078027,45.94383743084156,118.87270843667065,50.15364024436837,37.92635538987837,8.427984175993554,25.2581643309576,148.17159470136207,37.44068859712017,33.25774276652094,74.7127138084268,26.050493339870005,21.651271402587287,24.37319554381778,55.12420943486249,193.73347035114432,117.34978545215942,76.83590341952076,55.621749200327656,25.69793017894543,25.324399840116975,45.15806879081745,38.937018730445345,87.02147605957327,27.134368637352598,27.618707386009767,13.320417190372302,11.229227813719294,6.6999947444070855,11.507877642308477,29.467329046731045,42.02435234800073,25.384169805482628,37.2930554313755,28.992638550047353,22.707446403777595,11.450756939576655,28.937894320139055,30.43310365222054,44.159294896870804,50.061178440268236,44.12980535286703,28.700719578213093,3.1164854136131805,51.658303466814445,29.45619222969032,82.4245534330513,22.298726091810916,4.689405271568066,4.182086119946126,74.14893765489927,30.297723519370102,5.174420503748201,3.39033899934659,2.4488219427560183,1.5696430356065354,29.683386809372756,44.19796526796178,16.26818159951065,24.341021046878996,24.917274679862437,5.956538004524782,33.48656311999456,16.035235273030317,14.098926902593554,17.66521995701334,37.01425700594309,26.434506993084717,17.300149028608534,41.55051222840816,99.7207222274842,42.47052758867291,26.6621769016276,20.43522446369623,23.32515718788798,33.0805035633485,33.18110213006817,31.36891869172886,14.868406142400854,10.63531552473472,11.540692482479797,14.075589310775849,9.637830904929437,11.572649006275352,9.844468900840535,8.216167553200892,8.071774321467098,9.402696798131695,9.024688258735525,44.28721986394235,27.259215042021925,16.829325162832987,12.944893844933526,40.37374020365616,104.07396074088363,53.93539018864989,86.71702608960084,25.602108679813618,24.64119987478462,10.466693837120713,30.403828295218958,71.95744312304204,107.4531959282851,10.840092776959597,104.69850974853225,60.81079444251529,24.877490701800518,257.36605507325686,316.4588039343892,129.02977210011366
NOT_AOI Absolute Saccade Angles,88.66033695937172,87.71466283225608,108.32516546264355,98.49019989761378,94.76177923577549,46.540005044847554,-87.12087621854664,-137.26109962745488,-81.39466522220175,-94.38340733078276,147.20136450010048,-145.97054632052223,-166.72751524008942,-171.33128501039383,150.385029255825,176.8842716730061,-47.02919737360336,-36.89027777886785,-89.93416388484384,-87.5547984899392,-87.80095158948396,82.01705367097553,82.1968160625685,85.15133455408765,88.06845792724157,88.84901912786604,-84.20601941336751,-92.59391157284838,-94.17823513440668,-105.41247172029267,-101.16978818220244,-110.72108158329095,-100.01784808251682,-143.5615838423321,153.89968627607436,107.63494274074844,-173.2126629308308,-104.8546952748506,98.98836325335648,107.94558042347268,138.86934693756103,56.403188863981896,-30.712419788248518,40.69358732463561,4.291355412772653,-51.513186375677904,-39.65263158063716,163.08679541020402,-79.87952381655502,-99.15201813524142,-89.42236238982885,-177.89857981193177,101.3050832276882,111.53201168290875,102.2147904639895,100.77832942199704,101.6037446591843,-42.8577265620697,84.40664574221864,80.21267888806003,85.05998853063514,-101.48065739532899,163.39581270942847,150.3386533131447,151.07805969450257,-110.85353318652945,-108.29226147939141,-78.25378430109761,-76.06410405443616,-35.09308548541176,-28.937444729803577,12.03714374091923,-84.00026241497547,-113.69818999867412,-114.76952715542943,-117.36292699833477,97.96153707447965,-35.099191432315294,53.97983055714932,6.960038052045302,109.396934221319,84.36911853400062,78.62549353241913,82.50253559541711,84.25673546493479,71.44003770458676,-124.86191254137137,87.59776146043723,64.88977908532497,-85.78685041031426,-79.17055340294766,62.56121362231425,69.48173558950187,92.96616918521535,95.63380236259417,117.56930980182263,128.40163770253304,137.6316382344747,165.33233850274752,-102.49467171391441,138.69004724583675,82.52661167025273,-65.63851030023558,63.42776141820964,-96.99248895338923,-93.07130228712117,17.270379959136335,52.42916877737729,-146.4709086577554,-2.2735425869666273,-11.670946805632147,-19.263375636333365,114.65944966885705,102.48134354991035,96.89938883855591,106.2220869313973,107.72199453737758,90.2323118196216,-104.75471391672943,74.16658179633426,73.64037587504318,79.59387254901876,77.73890882197652,-83.38042073179673,-97.52136815072099,-69.95141357381087,169.54318534117385,173.31422506036705,177.23586266661087,-83.82333611912357,107.53323196841203,-78.46604830560986,-87.63824351551546,-122.03469959439649,-149.45598583025307,-151.93810841482028,-116.36118731043541,89.7569868026464,86.6013046669572,89.58628400004143,58.21155648389937,60.02868940020202,-81.1499668869316,-100.62622332125828,-80.76266394543572,-78.14796367528763,-10.168116976795828,-78.26187257145614,-73.99197294616235,-60.146338649651014,-94.0611139928943,-91.68455585896047,-92.6260929993353
NOT_AOI Relative Saccade Angles,179.05432587288436,159.38949736961254,170.1650344349702,176.27157933816173,131.77822580907207,46.339118736605805,129.8597765910918,124.13356559474687,167.01125789141898,61.58477183088323,113.17191082062267,159.24303108043281,175.3962302296956,141.71631426621883,153.50075758281886,43.913469046609485,169.8610804052645,126.95611389402401,177.62063460509538,179.75384690045522,10.181994739540514,179.820237608407,177.04548150848086,177.08287662684606,179.21943879937555,6.94496145876645,171.61210784051914,178.4156764384417,168.76576341411402,175.75731646190977,170.44870659891149,169.29676649922587,136.4562642401847,117.46127011840645,133.73525646467408,100.84760567157923,111.64203234401978,23.843058528207052,171.0427828298838,149.07623348591164,97.53384192642088,92.8843913477696,108.59399288711587,143.59776808813706,124.19545821154945,168.13944520495926,22.739426990841192,62.966319226759055,160.7275056813136,170.27034425458743,91.52378257789711,99.20366303961994,169.77307154477944,170.68277878108077,178.5635389580075,179.17458476281274,35.538528778746,52.73562769571166,175.80603314584138,175.1526903574249,6.540645925964115,84.87647010475744,166.94284060371623,179.26059361864213,81.93159288103202,177.43872829286198,149.96152282170618,177.81031975333855,139.02898143097562,173.84435924439182,139.0254115292772,83.96259384410529,150.30207241630134,178.92866284324472,177.40660015709466,35.32446407281438,46.93927149320506,90.9209780105354,132.980207494896,77.5631038307263,154.9721843126816,174.25637499841852,176.122957937002,178.2458001304823,167.18330223965194,16.301950245958125,32.4596740018086,157.29201762488773,29.323370504360756,173.3837029926334,38.26823297473808,173.0794780328124,156.51556640428652,177.3323668226212,158.06449256077155,169.1676720992896,170.7699994680583,152.29929973172722,87.82701021666192,61.184718959751166,123.836564424416,31.834878029511685,50.933728281554785,19.57974962840115,176.07881333373194,69.65831775374252,144.84121118175904,18.90007743513266,35.80263392921127,170.60259578133446,172.40757116929882,46.07717469480959,167.8218938810533,174.4180452886456,170.67730190715858,178.50009239401973,162.51031728224402,14.98702573635103,1.0787042869363224,179.47379407870892,174.0465033260244,178.14503627295778,18.88067044622673,165.85905258107576,152.4300454230899,59.494598914984735,176.22896028080683,176.07836239375618,81.05919878573444,11.356568087535605,5.999280274021896,170.8278047900944,145.60354392111898,152.57871376414343,177.5178774154328,144.42307889561513,26.118174113081807,176.84431786431077,177.01502066691577,148.62527248385794,178.18286708369735,38.821343712866366,160.52374356567333,160.13644062417742,177.38529972985194,112.02015330150819,111.9062444053397,175.73010037470624,166.15436570348865,146.0852246567567,177.62344186606614,179.0584628596251,
