,Mean,Standard Deviation
NOT_AOI Saccade Length,52.54631805577832,61.53553770050228
NOT_AOI Absolute Saccade Angles,-2.577793866808164,97.55660427818248
NOT_AOI Relative Saccade Angles,134.04284367824368,49.46221534796406
