,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
AOI5 Saccade Lengths,55.799496797593115,30.305779170134265,30.834546069861283,42.19807732109289,23.001998606266852,69.7684932472795,68.70797696854243,20.985502706981475,67.3923219643995,77.26351345537473,85.17909083368947,21.520846094977127,17.833332285543197,28.67444006478782,17.855343621931613,120.94955811066998,51.49714147252009,60.63441136603803,218.98366729075806,51.5751264516183,153.89609205340008,38.20396429410462,51.65587162250958,13.042452063565108,5.355309156121299,30.149107428301747,15.514815136937818,23.5588630113229,107.14772927550078,14.389060298242411,77.05642509954505,51.208345527877896,39.08790593498803,191.3496830757681
AOI5 Absolute Saccade Angles,74.67945258541701,41.61125134728597,-58.621647223299924,-115.33338127276924,142.30661278790916,151.28068988332905,162.17778391210953,-37.97081046367287,-76.79996761589129,158.2307686583087,-16.376286802366202,-155.92999815155872,14.11710470045836,175.82945810152032,158.87299041498653,164.56903220739144,-117.54142528601729,62.409460142925084,2.240517796966478,-170.6659245050854,176.3678105381985,161.40248555401104,-94.4592845916704,-82.92578489495199,-174.70971018520297,59.01500913739095,111.50057400584484,125.11531041926203,-28.11917186953231,-169.52049452964437,30.34111431617658,-72.34627671991908,4.079443233057161,175.07282256838445
AOI5 Relative Saccade Angles,146.93179876186895,79.76710142941411,123.28826595053067,77.6399940606784,171.02592290458014,169.10290597121954,20.148594375782373,141.17084284778159,55.0307362742,5.392944539325095,40.446288650807496,9.952897147982933,18.287646598938043,163.0435323134662,174.3039582075951,102.11045749340872,0.049114571057644205,119.83105765404139,7.093557697948122,167.03373504328385,165.03467501581252,75.8617701456814,168.4665003032816,88.21607470974905,53.724719322593906,127.51443513154614,166.38526358658285,26.76551771120568,38.59867733988796,19.861608845820918,77.31260896390435,103.57428004702376,9.006620664672727,
