,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI2 Saccade Lengths,134.78368825623875,18.581274003743747,34.13034525548353,19.669287380706265,160.8877366749904,146.65634416980888,44.73038943924085,209.86071790366785,71.31327268729227,70.52803449335885,36.225175507083094,30.492695185092934,49.49558428921587,35.96872876030197,177.79160900531593,141.33732666560223,40.46814800528025
AOI2 Absolute Saccade Angles,-177.07437402065506,-80.06659346320251,-14.46368934894092,67.56223330804258,7.437900850845452,-162.75772967239425,81.01465545890746,-1.8921477172423182,175.95764686235816,-133.05812571716567,156.83029720049507,-156.2258218293374,3.249140403931138,-15.865467793585161,172.25989508400122,-11.728314725125921,45.231132131974455
AOI2 Relative Saccade Angles,82.99221944254744,114.39709588573841,97.9740773430165,119.87566754280286,9.80436947676029,63.77238513130171,97.09319682385022,2.150205420399517,129.0157725795238,109.8884229176607,133.05611902983242,20.525037766731476,160.8853918024837,8.125362877586399,3.9882098091271585,123.04055314289964,
