,0,1,2,3,4,5,6,7,8
AOI3 Saccade Lengths,31.951391932138467,22.70939866557037,43.90443868201501,69.51937191879524,27.718815674263016,90.15336531650495,59.978358986606494,33.79708835205827,52.73602051684398
AOI3 Absolute Saccade Angles,5.797295701674513,130.58147966941897,-175.6738404852911,-15.167213805294695,64.87515202516394,-172.62183336146114,-178.0101480550142,14.387963517352718,90.84262287345268
AOI3 Relative Saccade Angles,55.215816032255546,126.25532015471005,19.49337332000362,99.95763416954138,57.496985386625056,174.6116853064469,12.398111572366918,103.54534064390005,
