,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
AOI3 Saccade Lengths,264.999755067479,94.98885625286837,169.73898722519027,145.0177315512934,46.70839082629098,121.74842393879725,117.47531478541376,581.3964262717931,38.79888034679108,259.591756570573,90.34845722211273,189.12758347988503,129.31304048086113,47.89271609577842,16.508529728623007,106.43302416298854,82.22138711456418,57.822884390552275,13.521601272835106,85.36256944357274,40.618465218726044,97.60944099130657,59.29295466141364,150.15924799784383,236.769406039994,45.619931354296504,521.5391676566003,200.91914496804384,137.19373091524756,91.30370472915479,50.72000743560928,34.715018910079586,122.03028273879531,50.75775276458091,73.68563680081519,56.395659976395144,472.7796949857548,435.73023539745094,95.99169992657731,50.84708412645252,42.172459470171695,66.89287561437835,51.85752985643612,84.70233466019451,96.53367822404091,173.92467152455964,463.3992475711748,192.26605911417184
AOI3 Absolute Saccade Angles,1.3851457425982763,25.461224260716243,-170.74332944430216,-5.061011636059315,157.89415953025664,18.190990861280667,-37.94865132185642,-179.67351366869102,105.57817415786421,-6.0983823335529355,-174.9491004434143,174.97031803217462,-8.284215605349225,170.3102645247043,157.48382860351435,2.787207160955234,-6.59947303199556,158.52794624400406,36.26122689800378,169.34084355047654,151.21062404898763,-136.31941497244432,-176.40196979363392,13.457172559564926,-179.4805511294843,71.95000036074983,-4.396582205766316,-172.46995167744012,29.3362823725821,-128.25331668656253,106.68128626429461,14.601910383155062,-147.8019171240444,102.00679855959345,-153.29003514747828,119.4661756948622,1.2476616180089528,179.844727141194,-1.0356375014967263,-109.1176126846044,-34.1017703896566,-1.9774527476222679,170.89491627133063,34.35324109072764,-24.615016553104073,17.73641380458666,-172.66155395426665,18.795998680502688
AOI3 Relative Saccade Angles,155.92392148188202,16.204553705018405,14.31768219175715,17.044828833684054,40.296831331024045,123.86035781686293,38.2751376531654,105.25168782655521,68.32344350858286,11.149281890138655,169.91941847558888,3.2545336375238345,1.4055198699464717,167.17356407881,25.3033785574409,170.61331980704918,14.872580724000395,57.73328065399973,46.92038334752726,161.86978049851112,107.53003902143193,139.9174451788104,9.859142353198838,12.93772368904919,71.43055149023408,103.65341743348385,11.926630528326196,21.806234050022223,22.41040094085536,54.93460295085715,87.92062411886046,17.596172492800562,69.80871568363781,75.2968337070717,92.75621084234042,61.78148592314676,1.4029344768149763,0.8803646426907028,71.91802481689234,104.98415770505223,147.87568235796567,7.127630981047099,43.458324819397006,121.03174235616828,137.6485696423093,10.397967758853309,11.457552634769335,
