,Mean,Standard Deviation
AOI4 Saccade Length,119.64385954022407,95.83234461728163
AOI4 Absolute Saccade Angles,-7.519103674276415,117.84848516733888
AOI4 Relative Saccade Angles,89.45316176782332,64.4081417785949
