,Mean,Standard Deviation
AOI1 Saccade Length,109.4144180196508,87.93402031606487
AOI1 Absolute Saccade Angles,-30.50000048987394,107.42994893560747
AOI1 Relative Saccade Angles,79.69346573938576,55.9941749007027
