,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AOI4 Saccade Lengths,287.1297393780464,45.58893541528091,327.5074722213097,77.08602507667807,355.24809218159015,83.6777834212108,125.14939504730029,68.35001363752026,41.77516592222931,119.04983032745248,259.5185361442592,52.324241981414815,232.25865078026928,20.274394502634106,129.9642050795715,61.98317108217336,36.200312926302765,78.07415072408034,45.639491967850944,26.534175258426675,46.341923566126304,21.947418704715957,27.500421585638946,26.219794147539805,151.29232941367928,53.65294825350315,38.406231930199766,17.004396977873803,32.75081593367416,44.73582009353407,135.70678875137807,341.7962739790888,245.14121267819064,48.464567303023195,181.76720497838565,87.80929643843652,388.71142615101235,80.23731976768912,154.39215286989486,189.03823955648517,69.69989090064975,89.85561624942463,207.06044029269307,83.10503954022595,136.13442704558514,86.07132726273805,80.9869555024064,173.69459638910888,87.24633310525546,80.21231899223751,99.68955506805608,91.58664341074164,46.2789365821054,41.19026575053507,87.19904582364533,227.38686725723176,50.47089783737131,85.0206446575187,190.48485883540113,23.581735886055636,283.80097985290075,309.3593612574845,121.19604737907329
AOI4 Absolute Saccade Angles,-179.85141294228654,172.47606221248546,-1.3224241832768786,160.82980982280299,-174.90704638835385,138.93169797538482,-13.928440875449189,9.990735650541685,-112.92431759800274,-6.411121030293057,6.0950710230627285,3.0541259612335265,176.19485241007774,101.46411255453405,-152.42621086735411,144.46431579563327,151.52602205633465,-28.564289242457736,-6.033210523662524,111.09292109667236,117.16770879945767,-64.78558457486362,-45.920267325315116,-52.72406508169318,-179.6850678415084,166.19963280782335,26.791825892748335,90.03770317402893,-23.20071076801642,-58.72178657642198,21.510881906671717,-2.261136393273407,-177.80078826637762,-163.70730944252458,168.24666543019086,-174.94953292878324,1.9567815996636324,-166.32156141808434,171.95409305966788,-12.781410688789483,-169.1773712878101,43.07278062928872,-167.80962608393628,27.685087371850962,-29.70681518901819,137.38896074130304,-162.9375598000519,0.6587843054585263,-162.6673068437838,134.55451260526593,-171.63349488636493,-175.9474774715128,-75.12969754128017,90.59660952463041,-3.1549978224992516,-3.330843497334776,-156.06021375770916,153.86180249444035,-8.659006776,-125.23435186589953,179.3833019286217,1.7473428064821797,28.038724664217295
AOI4 Relative Saccade Angles,172.327475154772,6.201513604237672,17.84776599392015,155.7368562111568,133.83874436373867,27.139861149165984,156.08082347400912,57.08494675145558,73.48680343229033,167.49380794664418,176.9590549381708,6.859273551155773,105.26926014445628,73.89032342188816,116.89052666298738,172.93829373929864,0.09031129879237469,157.46892128120479,62.87386837966514,173.92521229721464,1.9532933743212733,161.1346827504515,173.19620224362194,53.038997240184784,165.88470064933176,40.59219308492496,116.75412271871942,66.76158605795464,144.47892419159444,99.7673315169063,156.22798170005487,4.460348126895818,165.90652117614698,151.95397487271543,163.1961983589741,3.093685471553111,11.721656982252044,158.27565447775223,4.735503748457398,23.604039400979385,32.25015191709882,30.882406713224995,15.49471345578723,122.60809743913084,12.904224069678794,120.32652054135492,16.403655894489567,16.673908850757694,117.22181944904968,126.18800749163086,175.68601741485213,79.18222006976737,14.273692934089429,86.24839265287034,179.82415432516447,27.270629739625633,129.9220162521495,17.47919072955966,63.424654910100486,124.6176537945212,2.3640408778605133,153.70861814226487,
