,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
AOI5 Saccade Lengths,331.2215245080953,68.94939209458335,93.94669990194303,193.3711368977547,167.731209655927,50.64101736154054,37.103756804330544,51.65020181286667,94.54270544644982,339.26263462023155,42.92887269869809,73.06921824382054,30.99388012188645,60.77750436481924,73.45149722060665,108.3786858028521,29.80460892340663,95.10967269482583,35.46492498497484,45.08114552492275,71.79726188760105,56.012010375746044,95.86329094944517,99.5994268869623,182.62669073520163,60.29383190030798,55.042714749691065,41.71875871290927,63.78905322220984,84.35713818296942,38.21932308117858,68.82286624515699,40.63396146121768,47.71706336753292,8.12988568906418,311.1342869915367,178.41066925517003,101.68977895979269,39.8237443569423,159.5483305802745,228.946236551265,144.8717280241163,162.92735744435907,225.1740027495637,49.48127896126129,160.34662966468395,14.372221474217149,85.7730067777339,54.33749990268734,32.074934289354005,52.794816884111256,47.7584769359062,200.36051465498076,218.0893445549622,31.832908755308768,119.59801688996237,102.16340262262425,119.19751435814872,231.69485180955692
AOI5 Absolute Saccade Angles,177.29165216262044,-162.23864777416478,58.127623270401294,-18.50274335584515,171.14752127076693,-52.45254787201988,49.03763444080605,-141.44178046965078,177.18497357581603,8.632430374109374,-90.70815040629465,170.8675351246301,-3.26445080705131,-10.347421425605626,165.16238494054522,-168.15105060495793,-13.72899196595289,121.00092751158611,-60.00017407523673,-73.02916162651296,137.80336450043774,-177.92387265786576,-3.526858030308934,15.129489968162355,-159.10603130955423,76.63778542940817,7.167715538847373,-61.040453471876646,6.942709039803751,18.42796217701999,-86.79817206072676,-11.068699268780476,65.92689431705827,-127.79838376668309,158.3325183702232,-175.83842883959417,15.278440856618856,160.46252551734372,-157.37888060979645,-24.520905869477588,3.3380583114568294,170.22903898010503,-173.45803537371327,7.929612125878659,-64.35741722329902,-179.0600717629571,48.8995472263851,174.19466741879512,124.2489358555473,-94.31710619978169,163.2701402405753,167.09035032058156,2.756042408516819,-18.317845657175823,31.436525410199742,167.03540931736535,172.70993640471642,-152.2184449455734,13.736112904560283
AOI5 Relative Saccade Angles,159.5302999367852,40.36627104456607,103.36963337375356,9.650264626612087,43.600069142786815,78.50981768717409,10.479414910456818,138.62675404546678,11.447456798293363,80.65941921959599,81.57568553092474,5.8680140683185815,172.9170293814457,4.490193633849187,153.31343554550313,25.577941360994956,45.27008052246099,1.001101586822851,166.97101244872377,30.832526126950675,135.7272371583035,5.602985372443185,161.3436520015287,5.764478722283407,55.74381673896241,110.5299301094392,111.79183098927598,112.01683748831958,168.51474686278377,74.77386576225327,104.27052720805371,103.00440641416125,13.725278083741369,106.13090213690629,154.1709472098174,11.116869696213051,34.815915339275115,137.8414061271402,47.14202525968115,152.14103581906556,13.109019331351822,163.68707435381825,1.3876474995919206,107.71297065082231,65.29734546034194,47.9596189893422,54.70487980758999,130.05426843675215,38.56604205532894,77.58724644035695,176.17978991999368,15.665692087935232,158.9261119343074,130.24562893262444,44.401116092834414,174.3254729126489,144.9283813502898,14.045442149866338,
