,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
AOI3 Saccade Lengths,221.72402010600564,140.3114011475892,47.16232494998619,56.84013394300649,127.84050835824502,31.020217895889886,50.17882025560549,338.37061768568697,229.06512990046565,436.36235623617836,128.18256103424426,81.18296228748021,53.21065189554006,52.6250464825545,105.75077295045622,146.94775622613994,21.067447506732993,52.82752819236883,74.2801199615374,60.98714472420566,239.7262343297105,161.89914718150013,146.67233455086668,67.26817235224861,59.855297823009145,39.01140760995191,83.40735650162019,141.19626098151124,74.1126643085752,92.02731491747858,154.60913289578227,75.55797080751579,57.85523405832491,52.603347937863376,102.4370841689763,207.10522942339307,48.92152440968356,126.06679130393327,44.29773954570371,49.25892757454503,85.67946042469347,8.346826824166811,57.75173700538128,41.6668357188736,35.955412247730465,77.32301917115883,55.447603437822266,400.0646157325838,351.3877739351353
AOI3 Absolute Saccade Angles,175.90005479563223,-2.650517975717093,-56.611938330345275,82.05937986190852,178.5852866938265,-91.05576091597513,-142.72430422681717,1.781805396894443,6.7434334792395605,-175.58802199609357,171.73407029884936,1.08517889254409,114.36120890902662,-143.2555238163854,17.710392572146876,-12.68549512668547,40.40235939753275,1.356877348223066,173.55602292018995,-101.99954213202037,172.4856505279667,-3.410944171962724,-178.1765232000797,-12.892205034732473,-1.7176419914357257,-5.089549710555281,13.736374456961498,164.83625798191133,-149.1199329526387,34.14225034472974,-160.44620999554496,15.371239362182571,42.489650666482376,-35.57553343666067,9.338734356121341,-178.79338439918598,10.52157877014827,-154.55023279198073,-15.134813713391061,-3.9111923716592307,63.5740417905905,-74.63009198090602,-29.57279164897928,-76.60347348377428,-2.7238402515412163,102.26095489047236,-151.0635772636531,-4.259055194173507,-178.0825663904257
AOI3 Relative Saccade Angles,1.44942722865071,126.03857964537181,41.3286818077462,83.47409316808202,89.64104760980162,128.33145668915793,35.49389037628838,175.0383719176549,2.3314554753331236,167.3220922949429,9.35110859369476,66.72396998351749,77.61673272541198,19.034083611467747,149.60411230116767,126.9121454757818,140.95451795069033,7.80085442803313,95.55556505221027,94.48519265998702,4.103405300070592,5.234420971883027,14.715681834652774,168.82543695670321,176.62809228088042,161.17407583248323,28.90011647505016,133.95619093455002,3.2621832973684284,14.588460340274686,4.182550642272476,152.8815886957002,101.93481589685695,135.08573220721797,8.132118755307323,9.314963169334252,14.92818843787098,40.58458092141031,168.7763786582682,112.51476583775026,41.79586622850346,134.94269966807326,132.969318165205,106.12036676776692,75.01520485798643,73.32453215412544,33.19547793052044,6.176488803747797,
