,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
AOI2 Saccade Lengths,118.5821557836542,17.878734246896837,71.65209777528288,69.94698675234244,23.568036801175232,40.742998775103146,69.28765023253993,475.5509828446438,38.73713788309943,647.6079552281694,116.76240288691389,20.667657633718072,24.209148317867147,42.27212392448965,27.54220473712175,38.218497040935354,126.67581458005927,75.3312642645854,72.3118524776565,160.0351588297485,124.2491822158642,225.23458793020376,68.69943193333003,104.79541448916146,60.492828754048745,134.55659679235532,67.46883215759578,49.870449931328515,36.54975413309769,70.9334434243548,8.593682331551324,35.72687925073548,16.615145529481744,36.46309402409295,46.38084931307685,57.576689241252296,152.1815405043814,73.5775130761228,195.973188395229,95.84679241478977,25.28448107704058,31.906154235499898,58.53043292950632,134.8025802891547,24.693050472753686,41.96566430764575,37.005661524262436,26.274287951634182,29.457451229835918,385.9960608901496,476.9833668819419,48.46181014811172
AOI2 Absolute Saccade Angles,169.2459254557752,150.86586739140367,-174.42095225923364,-77.32396364165677,18.964065199838732,68.57103919454482,7.047124096738053,0.15802720088846045,-125.04454388506132,179.05092016216793,2.209164099828978,-81.40875340179457,87.51753435023583,139.3153063935617,-99.4445794422629,167.89995323732273,-16.5643317703962,131.3481864550442,-134.01862561461272,18.758781801475333,-16.54285730755314,-172.48046083513532,117.31443350473442,-13.108203650991799,18.781119057933473,-179.57479024953906,-161.53867407350742,-111.63249311496764,128.43375834892896,34.1988536559541,128.43529277105415,-72.00833126957608,-77.52919801902868,98.93106809599372,178.6435170232857,1.9013452203587795,5.435862960865125,-12.176209920498014,176.40079205477906,-152.1694904705256,30.115713025726834,118.51952748396671,5.645775466917962,-11.59624574796422,-111.82161729095118,113.19633803270206,-104.09538053434179,50.040344625721765,103.19840614864685,-5.563536601940267,-177.39713149691678,64.19886816237647
AOI2 Relative Saccade Angles,161.61994193562847,145.28681965063734,82.90301138242312,83.71197115850448,130.3930260052939,118.47608490219325,173.1109031041504,54.79742891405022,124.09546404722927,3.1582439376610325,96.38208249837646,11.073712247969599,128.20222795667414,58.759885835824576,87.3445326795856,4.464285007718897,32.087481774559585,85.36681206965694,27.222592583911947,144.69836089097151,24.062396472417827,109.79489433986971,49.57736284427379,148.11067729107472,18.35590930747255,161.96388382396836,130.0938190414602,60.06625146389656,85.76509530702515,85.76356088489997,20.443624040630223,174.4791332505474,3.5397338849775943,100.28755107270803,3.257828197073074,176.46548225949365,162.38792711863687,8.577001975277087,148.5702825253047,2.285203496252427,91.59618554176015,67.12624798295127,162.7579787851178,79.77462845701302,45.01795532365324,37.29171856704382,25.864274839936456,126.84193847707493,71.23805724941289,8.166405105023488,61.59599965929325,
