,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
AOI5 Saccade Lengths,66.37876138097293,38.74236575740482,108.07945934124554,144.98144886276802,126.81429398293014,201.33434199369097,32.027806704614285,69.3471250546156,181.77802879538274,139.91659559465302,98.1559601211098,113.75229621580552,38.46256184944958,231.1769376270357,74.79610573749086,107.23911634352818,81.87671614591027,60.967912230692534,31.280582248206926,86.77254941254192,10.084417088914204,116.21847851166906,46.77370681521476,103.98028339413001,116.99465823795111,220.20551197539274,82.81648602811232,215.13696331693103,68.8685560338508,36.05809829134337,193.77530457874846,175.4656074282599,41.62627491197623,41.126415607665464,118.32813633002223,27.08052040162747,219.01031401779463,20.43912946232226,23.15831772113269,172.49250667864644,133.00759146742658,91.22313889693304,125.28694095545328,18.33700004231851,21.759764676974335,7.651346529599443,37.235921121279915,187.9900732440109,80.64398269300024,175.1784739886819,81.05124013027809,34.09700135567502,244.07418643104435,62.922585159627126,24.08003547481026,77.15471928643615,25.56032344367832,133.58006635585662,56.82580853934234
AOI5 Absolute Saccade Angles,147.0185570559551,99.46871731413081,-135.26892146450064,6.2843343642949625,25.69319243124148,-165.8814311090825,-140.57260085906893,119.43146493746245,-11.912122541252826,167.7007928951908,-26.138516899110122,153.34692632039264,-132.6946686290661,-7.066594866038599,126.46028567692439,175.25811834817395,-125.8234049881872,0.0293061549413195,29.904436852269804,177.4066851172775,-34.0298336467021,16.536015121331285,-99.00378856300723,7.745505240543421,3.6343641625934557,179.7447814942601,-16.289448249101472,175.44454592663263,55.78384894089458,-122.30017233295,-14.143217555627846,177.2238748096252,134.83204673789749,-17.737380652639516,-1.1991747859495172,-71.58492490249897,8.086533419075948,26.758577750722726,-56.82402584345628,172.67105736600556,-173.0268303204053,172.87895144835608,-6.2165971507475,-46.24506230160225,52.39256106506162,70.38197150502684,88.77298145179039,-163.40774789418265,32.01884580735378,5.120569450020377,-41.42680680619247,-174.51449668508923,-177.37553051560144,70.3967509682178,-143.55564802682005,14.76110368806173,-0.7005043071755896,-177.21123193803626,-96.62648399825996
AOI5 Relative Saccade Angles,132.45016025817566,54.73763877863142,38.446744171204415,160.59114193305348,11.574623540323966,154.69116974998641,80.00406579653135,48.65641252128473,0.38708456355637655,13.83930979430092,0.514556780497219,106.04159494945874,54.37192623697252,46.47311945703704,131.20216732875042,121.08152333636113,54.14728885687146,150.1248693026715,32.497751734992335,31.43651876397957,129.4341512319666,64.4601963156615,73.25070619644937,175.88885892205,3.8895826683333783,16.03422974336155,11.733994175734074,60.33930301426198,1.9159787261554366,71.84304522267786,11.367092365253045,137.6081719282723,27.430572609463,163.46179413330995,109.61424988345054,100.32854167842507,161.32795566835324,96.417396405821,49.49508320946183,165.69788768641087,165.90578176876136,0.9044514008964532,139.97153484914523,81.3623766333361,162.0105895600348,161.60899005323643,72.18072934597303,15.42659370153642,153.1017236426666,133.45262374378717,46.91231012110324,177.13896616948784,67.7722814838192,33.95239899503786,21.68324828511821,164.53839200476267,3.4892723691393317,99.41525206022368,
