,0,1,2,3,4,5
AOI3 Saccade Lengths,24.0814406808323,78.56731489699231,49.66024366902068,127.07880627086955,86.69622201882255,78.17982902933271
AOI3 Absolute Saccade Angles,-53.18943135591991,-21.868511868356244,-27.22544590326255,144.8287185846533,-67.86798849437976,65.93441823639728
AOI3 Relative Saccade Angles,148.67908051243634,174.64306596509368,7.945835512084147,32.69670707903306,46.19759326922296,
