,Mean,Standard Deviation
NOT_AOI Saccade Length,91.29804995645611,128.85262786864124
NOT_AOI Absolute Saccade Angles,3.0281372064208516,98.07588271179254
NOT_AOI Relative Saccade Angles,142.33874474693704,54.01365827894166
