,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
AOI5 Saccade Lengths,40.20975521646676,162.2058634895038,150.63810957830358,47.00357393616117,50.852719842169,55.849053499561506,16.31744873624864,49.782873857900164,63.33777284247258,26.48002220728547,22.380210162474786,50.58773983595117,22.26270454020048,78.04748191998269,7.252518193959951,16.727797717546647,4.642398612916095,52.41352575491577,101.63141536176417,140.256273621914,49.90314365118916,10.281198810747702,24.48365629382506,27.13856129962952,35.24833208198651,47.89617343113945,19.50119486611588,14.902761682513983,36.207696343087925,15.163030224362023,119.93126919075584,12.914774277160024,39.99504724690754,36.978676246284,48.95326858852096,23.532563900134786,10.278710327729389,32.52698334543717,88.88535474029965,17.873764292570097,16.30914818566785,10.229973830208866,14.238577012932836,31.182481239012805,50.890546713701724,17.64032103595637,14.314297397989664,13.439345972332497,15.746943327755352,56.423124190696676,14.53980990225217,3.899102785468626,9.735054047173717,8.300858355736098,23.08974343120386,6.604982843789336,26.104199153857447,17.79740496008818,25.31302189867978,43.709968977371865,17.35242135188744,38.76840324975432,18.332457883919176,21.77710539115933,32.125161278121716,32.821497304294255,10.280836714793649,27.316931241247936,50.69192953312233,87.57024731615758,18.237219400730233
AOI5 Absolute Saccade Angles,51.90907997342324,-12.5157947520813,-178.43166793627807,150.16186196104505,-176.1467440274604,-32.85419950357536,49.56865936718893,-26.983885402716115,152.76867736040896,98.57762023718782,172.89766226438255,15.708025962056944,-116.75381382725683,-142.10570477603073,104.65797164177883,-69.44200393385437,-166.50489537789713,40.71793419171787,-19.712779559181953,148.32895716917054,-121.87012951184133,-49.94035333044828,-87.94235019797638,96.02059535018485,-8.903607583405977,58.105442263379786,-48.29257807778222,2.357698609377889,-42.64428420917555,36.191670796458276,162.4264151990343,-151.18867728823042,-85.08453957052193,99.11368945664393,1.4087830385708047,124.84570642452618,-123.96002286158964,-119.5571202488433,17.612761788941903,165.5736743265102,-93.85021616889232,-150.50007058392413,-74.42547854942721,96.17548382559762,-92.10873325535061,-115.13782972116108,122.72398996874087,119.45928073495476,-107.79891710896223,87.34423282239968,125.33872595962217,-33.96302045975031,-61.67147905471964,63.96235935898644,-63.230025807213,-96.894865051374,147.33111815839175,90.14285105760152,-13.239536469547563,-101.7921062284166,-78.66477541122038,87.40110745885441,134.88722065849217,-127.657060990679,82.94311750332615,-0.4873134024740835,-74.80594111902974,-66.37726173832208,36.846410464133996,-168.80364156827486,140.1428287146343
AOI5 Relative Saccade Angles,115.57512527449545,14.084126815803224,148.5935298973231,146.3086059885054,36.70745547611499,97.5771411292357,103.44745523009497,0.24743723687493588,125.80894287677889,105.67995797280528,22.810363697674408,47.53816021068623,154.6481090512261,66.76367641780955,5.900024424366827,82.93710855595724,27.222829569614994,119.56928624910017,11.958263271647525,90.19908668101182,108.07022381860696,141.9980031324719,3.9629455481612195,75.0757970664092,112.99095015321421,73.601979658838,129.3497233128399,134.99801718144656,101.16404499436618,53.76525559742398,133.61509248726475,113.89586228229149,4.198229027165856,82.29509358192686,56.56307661404465,68.8057292861158,175.59709738725365,42.8301179622148,32.03908746243171,79.42389049540252,123.3501455849682,103.9254079655031,9.399037624975149,8.284217080948235,156.97090353418952,57.86181968990194,176.7352907662139,47.25819784391696,15.1431499313619,142.00550686277754,20.698253580627526,152.29154140503067,54.36616158629392,52.80761483380056,146.33516075583904,64.22598320976573,122.81173289920974,76.61761247285092,91.44743024113097,156.87266918280378,13.934117129925193,132.51388680036226,82.54428164917117,30.600178494005135,96.56956909419976,105.68137228344433,171.5713206192923,76.77632779754393,25.65005203240885,128.94647028290913,
