,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
AOI4 Saccade Lengths,2.974208248974677,44.408964056212355,90.81883372072959,35.228676884796535,43.28854682795813,36.80136467199048,144.90559072274593,91.48373809018871,119.62714065835537,113.3503130752526,26.245368663592846,30.593161544707414,28.063238750166658,78.59094036509677,75.57408373597572,21.183420321313235,19.667076796303288,50.71076005141262,70.3892130623719,48.65824387141581,42.132524314532645,32.60242833411694,34.018660790414934,15.251295282294828,12.070714728341946,22.984391085824864,22.982291461556716,31.39283382666455,23.14667051411865,62.982374675919026,27.587803451702925,27.875987322782155,14.299429128283235,13.234519258175549,23.64641011459477,23.949613191109894,45.33031320246159,16.724014161275896,12.911625687351638,7.752027663273307,38.285493391470325,55.10754679565018,30.66498109017633,41.01181000042184,73.46088318724411,50.11940627201846,148.51586142533017
AOI4 Absolute Saccade Angles,-30.704911028511255,134.3373385907019,-23.81299589409434,96.33236601764027,9.32667091365298,151.85928913240835,174.08221326275734,-6.080493815347933,-146.56903882833396,14.059066353987689,152.2313886807339,147.51949001694013,166.9217829743752,-1.5039417699351028,-148.54306435606918,173.22800989269305,-160.0029906166942,63.19537526245716,-23.72115329170244,-33.524623841640306,133.05870785483972,-167.94794018736545,64.2449804882382,-22.715494968618117,-34.967148913296505,11.845800573171221,88.37662650884093,-159.91627011773983,-170.3382917369332,173.50879562666464,-87.94210933625308,-175.2767627371725,-0.2581026862173288,-142.40985621633402,-92.78234035800912,-1.2755598150821137,3.7809363155330664,120.19251752753333,74.10196318835727,156.33578170517538,133.61145528076642,-10.2915603237014,-7.8973099554394395,-54.69865562998667,-13.685248595656768,177.7743599261213,154.73805999090428
AOI4 Relative Saccade Angles,14.957750380786846,21.84966551520376,59.85463808826542,92.99430489601274,37.46738178124464,157.77707586965096,0.16270707810528653,39.51145498701396,19.37189481767834,41.827677673253795,175.28810133620618,160.5977070425649,11.5742752556897,32.960877413865916,141.7710742487622,153.23100050938723,43.198365879151346,93.08347144584039,170.19652945006214,13.416668303519995,121.00664804220513,52.19292067560363,93.0395245431437,167.7483460553216,133.18705051353226,103.4691740643303,68.29289662658073,169.5779783808066,163.84708736359778,81.4509049629177,92.6653465990806,4.981339949044851,37.848246469883314,130.37248414167513,88.49321945707297,174.94350386938484,63.58841878799974,133.90944566082396,97.76618148318191,157.27567357559104,36.09698439553219,177.60574963173804,133.19865432545276,138.9865929656701,11.459608521778055,156.96370006478298,
