,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
AOI6 Saccade Lengths,28.659859088574,58.65892313756072,107.54382738826908,220.2392385567093,343.06914852680956,28.769916016699693,299.4163411255522,30.140286818312802,63.89895314592553,19.854144132133214,20.938505252819805,23.186227167802958,22.553197251014318,33.2148010980633,35.257891866744274,31.608874524763614,22.171429133932126,19.71551633235954,1.5993235086801867,14.467227527319242,26.54413460197324,49.601127158826166,27.18822401042105,56.206890140076126,56.33701384133439,70.87007473162865,29.332825817158394,60.70885382992481,37.688104522693614,49.90527171726714,1.7398649905281491,36.748775145217955,21.83992124163926,18.24884257048488,48.12741400632799,31.399573436997784,38.98356970871677,38.40697466700615,46.095537354970354,32.54829588042343,18.22446233675285,57.221013074716716,5.872388780507093,40.38124854174602,37.40980402572299,22.694411784382375,62.393334540507816,55.74790013482652,45.94495000910085,46.64533969085324,43.14465834192992,16.858978477939665,28.533760220774532,67.07081645758448,76.44400692274796,59.668642376169274,25.104227016077488,64.75728557015594,93.03423109413328,90.18334437129973,45.041387273352235,4.812550331989609,40.93172158507908,7.938274024866645
AOI6 Absolute Saccade Angles,110.62020087332984,33.602692573700615,-24.1772508728741,-179.0260808354902,8.903959128589731,-54.815704795965445,-175.685565239808,133.53377600444628,-31.727007824766343,-118.11556375822428,55.384297680235825,-178.47860903794643,-124.56265151982724,15.114170492858667,89.10414128073523,91.15184136478968,-73.62695232630317,-89.90240538814895,-178.71419187882222,-81.84856301706917,118.0042683948426,128.71004067553713,-38.20531243982406,-132.92103458030036,-13.33685541445626,113.68381178526936,-44.46018637148232,-110.1957668290749,66.74124631908015,-148.72616739817974,-163.63053771623996,36.57452775650705,101.82239517645904,-135.6286655820326,55.40300418325232,5.044923371702931,-51.781708724878136,-100.51499617630552,111.33612619983828,129.34556121531074,-177.43538055354722,-111.677562825451,151.5375811163666,-139.77367800867574,10.324507525265513,27.357718659356465,77.21534789451158,-70.14477277573495,153.29705605318006,-86.68100683252867,93.6251229313571,14.347869439940045,53.86941311737138,-112.67961116829551,1.3697493816572752,79.76196366701318,152.11671176269888,-130.5710831555417,-169.02719829144178,43.021618113988765,-73.30563662632788,162.31676038852788,106.93035029244872,-173.77826908123183
AOI6 Relative Saccade Angles,102.9824917003708,122.22005655342525,25.15117003738392,7.93003996407991,116.28033607544481,59.13013955615747,129.21934124425428,14.739216170787369,93.61144406654208,6.500138561539907,53.86290671818225,126.0840424818808,40.323177987314104,106.01002921212344,177.9522999159456,15.221206308907167,163.72454693815422,91.18821350932674,83.13437113824696,19.852831411911776,169.2942277193055,13.084646884638824,85.2842778595237,60.415820834155895,52.979332800274385,21.85600184324833,114.26441954240742,3.0629868518449714,35.46741371725988,165.09562968193976,20.205065472747012,114.752132580048,57.451060758491636,11.031669765284919,129.6419191884506,123.17336790341896,131.26671254857263,31.851122376143785,161.99056498452754,126.78094176885799,114.2421822719038,83.2151439418176,111.31125912504233,29.901814466058745,162.96678886590902,130.14237076484488,32.63987932975347,43.441828828915,59.97806288570871,0.30612976388575636,100.72274650858294,140.47845632256866,13.450975714333131,65.95063945004723,101.6077857146441,107.64525190431432,102.68779491824054,141.5438848640999,32.048816405430536,63.672745259683346,55.622397014855764,124.61358990392083,100.70861937368049,
