Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
21490.722475955587,6819.364705874639,25587.545454542746,17794.759090904485,17607.114583327126,24820.261111103828,25734.34923076492,21556.4982608635
