,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI6 Saccade Lengths,53.781466227157715,83.21983218401492,262.1885757251741,109.4214097474028,72.84476087949513,112.0711488029065,122.57156226355778,51.23304137210898,39.37100041367533,75.95162560492805,17.0332587275087,186.17838093182104,420.8541153803875,72.98190214206238,57.07963980399831,68.2787958208767,132.78066334267888,15.532448708166447,117.01470081191928,94.6070206223822
AOI6 Absolute Saccade Angles,98.21209027498146,-154.42629619819013,-3.959855582107721,157.06052265634608,-153.45122177556277,-5.354986320298828,152.98393459191,-47.984146573771376,-7.70011245923553,119.51824008267467,-132.04146715893208,-170.7209006239587,-0.14544606549895325,159.83751033605773,-156.72272788486612,-147.79668979082828,178.43388097774564,123.16294838475694,30.55989928893059,-165.06017920690206
AOI6 Relative Saccade Angles,72.63838647317158,29.53355938391759,18.979621761546234,130.51174443190882,31.903764544736045,21.661079087791173,20.968081165681383,139.71596588546416,52.78164745808982,71.55970724160669,141.32056653497338,9.424545441540277,20.01704359844331,136.56023822092385,171.0739619059622,146.2305707685739,124.72906740701134,87.39695090417366,15.620078495832619,
