,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
AOI2 Saccade Lengths,128.07173765774954,295.75421349015454,56.11886575444227,74.19678245678512,53.42272795988683,73.97207711326743,10.772852105267464,37.6788550670934,207.12461013407804,16.38530746315451,162.46436538530943,78.89878277892568,50.44248703923782,54.430314619192195,103.84263971516911,76.88551426407022,60.28587929201806,354.64579543885185,94.44170767559433,191.56360789332734,78.83482150315818,66.70896797823582,47.183537777118794,45.37311346190983,70.41809379320857,20.245758091764408,56.26256847738433,76.75982332252075,68.28891931202854,70.75414545495045,38.198997459585065,27.828172720399017,37.515460763237016,55.1549209967025,42.158579742972215,56.44048426462655,13.75905066064036,79.33749015674124,46.77609806649425,53.39781233895753,100.82192055790232,14.726040857006428,165.6491197890834,51.570222742199604,24.660145081216708,111.89081409737187,114.19362484486527,86.50071542910128,93.23046947379117,132.52621670109704,28.291626739292028,50.77874045383054,10.640472771120278,40.12836078352033,175.3813803182265,66.99926941377761,84.5250783741451,63.95831192457407,136.64096301636835,59.24705888062712,104.14008721903596,29.33440054673711,59.46190310902083,122.39022235470757,76.5274314683263,91.48775134182549,88.34355013648116,49.92324962958758,73.80867462166616,26.859564197235635,102.60616467078437,16.388167650193672,114.79220344271039,39.16844852192782,50.346241133363534,138.00527025396505,151.1944910474523,63.098236931482354,111.28519877514815,21.6652258155531,255.97242047222286,85.19985065719334,80.78061068515483,64.36030910135916,53.07103782490522,76.8992493580256,32.89126751474998,127.40749103506961,66.56378061185622,49.52359444182801,30.203817528047505,120.03977232837313,331.1088567166972,49.4329965993699,135.9933057845852,329.66794888051925,285.10404889476087,33.650970847823,43.74571776487307,52.17116267071178,48.69053213303832,41.160059630629306,59.94172838049291,50.569975529543086,95.53437950595651,57.30800231301027,24.91128393694322,37.24635635056149,197.56208033060196,66.18796783378615,146.1786708554455,84.47399421743937,54.90164016035405,30.184555807178338,17.290268618336402,63.44840933229495,36.459601664368826
AOI2 Absolute Saccade Angles,177.59917566291597,-8.158163996203397,29.61756036882707,-35.49770666503448,119.26844852357192,-168.97324279547203,80.21711731158206,-39.48129427676769,175.6410711767857,14.161033265083196,0.05160247176332,-41.00610341577409,157.66885290358263,-19.587974758261225,158.34109384460467,-149.13548395568517,157.31649244403476,-4.048601215622717,169.2306816863727,168.74713916591043,-36.04762699854638,32.16471242006591,16.708625064658907,-83.06143171584392,49.13918914099971,-173.7584177228059,-163.65229896618243,-46.30329779224512,150.71087772108393,30.52066550427585,-179.7531997154885,29.371236159413158,-179.43735448913378,-16.935736196492922,-18.84320908478902,19.564626037866383,140.506083253458,178.22118203914678,-0.12256780011298259,-32.0298327643544,165.91113325650315,-128.18493118143806,-175.73594130360448,-26.01484803839941,128.18895029458614,4.36370410681599,-164.4732573348791,2.189110559664795,27.691140451303745,-175.824841042857,-84.8696010564787,-132.08581693535942,47.735574926066874,106.77467487510347,4.134179990269924,-51.47525943050222,125.80025352607998,-175.1933960437519,-179.26609342996932,0.6348885508367881,4.604383048380842,4.703790801607467,-24.208122892326084,-175.56259730052557,172.4333703945796,164.57290034696825,-22.86723686789901,-124.91464882461787,16.23175743848369,165.8228858916045,153.69470216758964,7.30077483395587,-9.449809404357364,-134.6522749891884,24.662062327488343,-8.12647335581025,-176.61748503364848,157.9187320714991,172.95748991667688,-63.40601276998516,0.32661715864526514,-152.26120174808275,124.24941824456063,-155.08037495115684,-60.28776126653493,140.21612959263686,179.84078401539367,12.22095178219961,-152.7510487838059,142.41632594163283,12.02284587092759,-171.3129795642119,2.5672439786818524,-12.128140274570411,-174.81279266956287,176.0886942712575,-0.356221806912926,-35.294383993061494,17.509283978207314,-99.28234873661987,111.39278759606503,-92.89986539438297,-1.7867668146103295,57.7872742634451,-138.12327781369905,139.8129309224683,-126.15471976071926,17.772591320895007,169.247707293915,13.49694549806254,-2.8598905954349774,-147.10592045473965,158.0498216569253,170.0599169963228,151.6454996515339,-5.717836432926627,24.772017572243627
AOI2 Relative Saccade Angles,5.757339659119375,142.22427563496956,114.88473296613849,25.23384481139361,108.24169131904394,69.19036010705409,60.30158841165024,35.12236545355337,18.51996208829751,165.8905692066801,138.94229411246258,18.67495631935671,2.7431723381561532,2.0709313971341015,127.47657780028983,126.45197639971995,18.634906340342503,6.72071709800461,179.5164574795377,24.79476616445678,111.78766058138771,164.54391264459298,80.22994321949717,47.799379143156365,42.897606863805585,169.89388124337657,62.650998826062676,17.01417551332905,59.80978778319191,30.27386521976436,29.124435874901664,28.80859064854691,17.49838170735917,178.0925271117039,141.59216487734457,59.058542784408395,142.28490121431122,1.6562501607402285,148.09273503575858,17.94096602085754,114.0960644379412,132.44898987783358,30.278906734794948,25.796201667014465,56.174753812229866,11.163038558304931,13.337632105456127,154.49797010836105,23.515981494160737,89.04476001362171,132.78378412111934,0.17860813857374586,120.96090005096339,77.35950511516643,124.39056057922784,2.724487043417806,120.99364956983187,175.92730261378256,0.09901801919388592,176.03050550245592,179.90059224677339,151.08808630606643,28.645525591800503,167.99596769510518,172.1395299523886,7.440137214867263,77.95258804328112,38.85359373689843,30.408871546879208,167.87181627598514,33.60607266636623,163.24941576168678,54.797534415168954,20.685662683323248,147.2114643167014,11.508988322161775,154.53621710514759,164.96124215482226,56.36350268666203,116.26737007136958,27.412181093271982,96.51061999264338,99.32979319571746,85.2073863153781,20.503890859171797,140.3753455772432,12.380167766805961,15.027999433994493,115.16737472543873,49.60651992929476,3.3358254351394847,6.119776457106252,165.30461574674771,17.315347605007574,170.90148694082035,3.5550839218295622,145.06183781385144,127.1963320287312,63.20836728517283,30.675136332684865,24.292652990447976,88.88690142022736,120.42595892194457,15.910552077144148,97.9362087361673,85.96765068318754,36.07268891838573,28.524884026980025,24.249238204147556,163.6431639065025,35.75397014069535,125.15574211166492,167.98990466060243,161.58558265521108,22.63666391553948,149.51014599482974,
