Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
67631.93339670546,72371.21764705966,71544.46779661096,68327.03141025724,63524.05107913741,67922.46400000073,63281.30476190531,67622.32015209227
