,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
AOI1 Saccade Lengths,232.82700445426653,105.29304084166947,60.27276072314955,54.11033203088683,125.69138093001575,398.7781801020261,28.22408132232035,131.66557256006163,71.69557624062072,65.10513230021922,20.800617654175053,108.61403274202819,92.722006929848,71.94596100179615,87.40222991353305,110.21396100314907,13.985088308398007,264.49084771640645,168.41320438551222,70.2130892374037,206.94828299781204,31.715826857764466,19.889331530357065
AOI1 Absolute Saccade Angles,5.877194562771523,-165.50591380382963,-54.04330657179076,46.40792396367115,-9.161802582568967,172.25413901326183,-129.042110063933,10.581817164284589,-103.55564860073552,100.01732330007634,25.388271540372717,-27.670795232549477,156.62699093681294,-14.194367855793091,-147.6481147982334,139.48813407182288,-152.0793698264851,-10.671553951252012,-174.0713672180639,106.95573073742862,-174.06290888995133,-136.02991390668393,54.50046696922299
AOI1 Relative Saccade Angles,8.61689163339885,68.53739276796114,79.54876946453811,124.4302734537599,1.415941595830783,121.29624907719483,40.376072771782404,65.86253423497988,23.57297190081186,105.3709482402964,126.94093322707782,4.297786169362388,9.178641207394,46.546253057559696,107.13624887005628,111.56750389830796,38.592184124766916,16.60018673318813,101.02709795549252,101.01863962737995,141.96700501673263,10.530380875906912,
