,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI6 Saccade Lengths,187.7855638842555,252.84950860574943,133.03158015566095,73.23027707821201,186.66812909634191,539.0445420719199,129.72085356682769,176.51835199991115,25.278390373259825,52.32473651267592,72.1473174799485,42.3647371948493,13.863235783610861,128.5644308257123,45.77927724164133,106.96845629116545,76.3461886898336,264.14865218410154,102.42993015581223,113.18581180360242,293.74693512294476,53.13804877717338
AOI6 Absolute Saccade Angles,0.4635959779921553,168.03307863668655,-24.582022497885518,16.53018963559808,1.0260755555203376,-178.8747073624469,24.734409074622228,-161.92158658444484,-164.29990452309698,175.3834127866466,67.63629604576647,-65.6608953533728,26.036791654191006,-15.01526416150382,150.1025809894198,-167.59119129306012,147.0501582079697,2.4663628559835007,-21.804764292585876,-166.71090956227204,179.76723927903512,43.049699252517875
AOI6 Relative Saccade Angles,12.430517341305599,12.615101134572075,138.88778786651642,164.49588591992227,0.09921708203275705,23.609116437069133,6.655995659067051,177.62168206134788,159.68331730974356,72.25288325911987,46.702808600860735,88.30231299243619,138.9479441843052,14.882154849076379,137.69377228247993,134.64134950102982,35.41620464801381,155.72887285143062,35.09385473031386,166.47814884130713,43.28245997348276,
