Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
5955.943233070517,5052.615384606214,3645.633333325386,5869.939999985695,3621.3384615182877,5528.69999997891,8651.019999992848,6099.5994949376945
