,0,1,2,3,4,5,6,7,8,9,10,11
AOI1 Saccade Lengths,40.890827088532745,54.62234820374218,87.45414196882771,131.6959215233248,88.30132419007492,132.49113838087194,8.488691277529044,23.424167628503145,15.1675129162081,37.63985154944721,81.40681246535395,65.45810804678749
AOI1 Absolute Saccade Angles,-32.166780664152334,-101.56049237993764,142.94021909543704,10.289933756984574,-56.44426831698035,-1.3493060557920034,106.26339193240756,159.12628067503894,151.57823722344645,52.887644998569144,10.86041363262278,-138.6423810350452
AOI1 Relative Saccade Angles,110.60628828421467,64.50071147537467,47.34971466154755,113.26579792603508,124.90503773881167,72.38730201180046,127.1371112573686,172.4519565484075,81.30940777512271,137.9727686340536,30.497205332332033,
