,0,1,2,3,4,5,6,7
AOI5 Saccade Lengths,4.147811248918662,54.37768022981245,90.16606817465693,107.72507378504373,54.665906095243905,42.217027110501895,43.2936671894559,133.22454499585254
AOI5 Absolute Saccade Angles,101.82148698579928,83.00841591097492,-179.78454046425375,-34.801811294830365,176.25590815680746,127.04548552142188,45.27451296202594,-14.786744095527082
AOI5 Relative Saccade Angles,161.18692892517564,82.79295637522866,35.017270830576635,31.05771945163785,130.78957736461436,98.22902744060407,119.93874294244695,
