,0,1,2,3,4,5,6
AOI1 Saccade Lengths,34.84067965168352,59.7422164985836,264.2171542578793,51.66652106542141,16.7509245064488,83.37489711389976,469.0137602448634
AOI1 Absolute Saccade Angles,-98.19761047540784,112.7316402966881,178.65135003596956,-71.8209124778426,171.45129766219563,38.96718990329766,0.32074003665148404
AOI1 Relative Saccade Angles,30.929250772095905,114.08029026071856,70.47226251381213,63.272210140038204,47.515892241102044,141.35355013335385,
