,0,1,2,3,4,5,6,7,8
AOI6 Saccade Lengths,66.9345192240367,53.198398821172404,92.69218449140546,43.09133916326215,94.29497664892828,65.80658815908622,49.77149444254208,46.13129437559213,26.425674158354273
AOI6 Absolute Saccade Angles,158.56005441952564,161.68404102160952,-17.150112932527527,66.22113304355847,173.38185052302225,-90.820610576973,100.81825746855532,8.687544595897096,-105.84959466819143
AOI6 Relative Saccade Angles,176.8760133979161,1.1658460458629558,96.62875402391401,72.83928252053622,84.20246109999523,11.638868045528294,87.86928712734179,65.46286073591149,
