,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI4 Saccade Lengths,112.6354595143226,91.55103810942968,52.81289666922627,141.90085694072005,47.73506028283337,77.21297771687067,141.84178190222843,29.641946398155014,14.635532135987924,34.694808946721906,27.650951000123207,92.36708781752348,45.27631624506094,62.16206050902411,314.4059517040524,61.67818039611615,47.30390797873945
AOI4 Absolute Saccade Angles,148.80124244207585,-141.92560690980355,86.9102035747535,-17.275728166808864,80.85373852019323,-57.81077636914829,172.48838361403816,54.045063211310385,29.03655494518674,-1.0723520306375702,12.666022446097237,-163.3526352101005,94.5804593289736,-28.96506971457652,4.666545143626336,-17.9455529146039,21.930240292811025
AOI4 Relative Saccade Angles,110.72684935187938,48.835810484557044,75.81406825843763,81.87053331299789,41.33548511065848,50.29915998318644,61.55667959727223,154.99149173387636,149.8910930241757,166.2616255232652,3.981342343802284,77.93309453907405,56.4544709564499,146.36838514179715,157.38790194176977,140.12420679258508,
