,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
AOI3 Saccade Lengths,16.72801724218993,65.4255570833057,38.00083514965596,40.747648800386834,68.37705471857426,29.48076544193721,139.1618335711528,28.548914867305093,17.029405737897637,65.71943725024639,74.5149309081311,307.9501370323455,64.07847803272054,47.680939032271745,64.87811184365397,90.0732175775879,19.941579853710323,37.91940858017408,43.81829096611725,50.43944113537662,67.45389855792114,31.60283087659358,73.49705165078807,24.48134676670964,69.8074463946308,75.34092497279796,303.71789932996217,108.24756973198845,196.85235637582778,56.619932245810446,73.53316683372961,206.15061885087565,41.73671478972017,51.4039311289141,836.3430930794523,33.29958106658876,48.6786244580686,101.63073032870737,12.635524077625364,71.68295469530234,27.506353722089628,51.76232480471877,76.47228713874078,100.03707706743216,982.1318320938274,608.1111255356919,409.34086164708276,104.94306512250675,90.65863982249031,77.57934605452412,58.957632134286584,76.78028296961357,69.79238668173998,470.0285927486177,25.873079469199446,26.188501442509736,27.460625182326588,29.67661114992522,54.747742536368264,34.51268195783599,812.6647294540319,38.19127279976206
AOI3 Absolute Saccade Angles,-142.3465928562222,170.10073731005284,134.41258984922038,16.86686708952864,-89.47955318493023,116.48009575738891,-7.983503857107732,31.17166201152408,91.21678825181496,-29.999897777459594,35.06272856592126,-179.67759420864263,-10.728132525950528,15.695490303060067,27.185472940613703,-61.130177252770316,179.69783924047766,169.5311075811503,29.49166448834084,49.197014694300044,177.6873305850494,-113.67490104378633,174.30353765694974,95.72379596590662,-56.79368485939028,138.86513863649017,2.4995965712196013,-148.7058284363109,4.844890484519799,20.669042108028126,-40.44957547161022,7.6925931055109835,48.78011410700609,-23.75530690058582,178.4472912409879,-104.82932967333906,-48.61975510390463,5.579744774051431,-105.77850430871685,145.30850341230365,23.861521017293164,-90.08268600358744,129.23176221562088,0.5257380093503773,-1.343277425237296,-177.54628540376072,170.7658133718338,-0.6469687243383828,-169.596825069716,-28.09978026368663,6.259583967411465,27.835813271529325,12.676750958218383,0.13650805994745355,-38.31820415391271,-77.63120105953799,-57.89312005534162,13.889118430058947,-171.41268295519814,74.43578777506212,-179.8931220000059,4.401380423680548
AOI3 Relative Saccade Angles,132.447330166275,144.31185253916752,62.45427724030827,73.65357972554112,25.959648942319113,55.536400385503384,140.84483413136817,119.9548737597091,58.783313970725445,114.93737365661916,34.740322774563886,11.050538317307897,153.57637717098942,168.51001736244638,91.68434980661597,60.82801649324797,169.83326834067262,39.96055690719053,160.2946497940408,51.509684109250664,111.36223162883573,107.97843870073606,101.42025830895687,27.4825191747031,15.658823495880435,43.634457934729454,28.794574992469517,26.44928107916932,164.17584837649167,118.88138242036167,131.8578314228788,138.9124789985049,107.4645789924081,22.20259814157373,103.27662091432695,123.79042543056559,125.80050012204396,68.64175091723173,71.08700772102048,58.553017604989506,66.0557929791194,39.31444821920829,51.293975793729516,178.13098456541232,3.7969920214765915,168.31209877559448,8.587217903827842,11.050143654622392,38.502955193970635,145.64063576890192,158.42377069588213,164.84093768668905,167.45975710172905,141.54528778613982,140.68700309437472,160.26191899580363,108.21776151459943,5.301801385257079,65.84847073026025,74.328909775068,4.294502423686438,
