,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
AOI4 Saccade Lengths,71.75682866560761,113.86467694071567,170.53095238778164,97.58184518778033,36.87612438530508,37.685773259863254,61.92587107493347,15.237773888204627,64.42096151755106,39.175429888552955,359.5681894832188,84.11387202969645,63.85454509094275,50.100868820340125,10.901018294179032,49.3764993175994,34.635607243801005,95.52101916062124,71.77723526907405,31.24902727169056,23.704549813235396,55.152277366314976,56.8789836416574,119.57725987510057,197.13416600597142,330.01702446127115,69.68250037560838,1033.572999866605,36.681050045139514,64.4994824454523,41.00544667902878,82.13178099772536,119.75858652984606,74.28283026405516,63.469943490460025,25.28000997667145,258.2541211608408,130.00841925234786,131.4066699980091,43.88697858477237,36.5055263667461,9.408201909017315,42.72804104935514,40.69309787262368,247.9082473184044,267.955060818003,16.360913630455045,58.8790931274031,314.44224893194547,54.68615461681467,332.08992518815893,233.2583845709087,163.12838759855552,635.3444164650642,115.94335395325353,33.80384506706908,52.63809401730843,80.55239149407441,58.278447413462686,62.67785364263549,44.22324777341574,56.38216723769273,45.830594018147956,30.53285231099273,120.4416157721475,44.88713259438466,48.28475249952641,44.759394162305334,24.79735708163386,57.74731454620438,90.82205637904063,98.99834630862652,136.4901305076016,1.703519156521768,41.53786273364669,43.29616938130874,40.272153444188454,42.583404908864125,39.319356502203256,29.216669883344572,48.626949001361496,48.326085255213876,72.41114765723282,35.13217295344829,4.751313380952851,29.800670795547607,88.0577745223003,68.37683199269064
AOI4 Absolute Saccade Angles,-166.36552473750822,-157.05945295347794,174.49248044291264,1.6020069767019578,58.59428778084576,-20.401929969838225,-2.4585760331823527,38.365738822812425,-19.44114179429601,-53.80662620008031,177.39806167921373,36.61058252345895,-50.65786854898943,-179.47465714560514,31.772429759893573,89.6008022763597,-88.74088998594715,1.638411705612075,-16.34540553802468,69.58999733556415,-4.670427009494414,-39.72070807590572,35.20004270838438,7.14098982205788,-19.466808200106236,14.350306981646307,-66.0581596865792,-179.4298846991518,79.89527714647802,27.803051952592728,11.056624538384058,-42.0605582634593,7.088622676481112,26.84512323842029,-59.48452076783181,-170.19668573044598,166.69306950946472,-153.07735363863452,22.103597201985544,161.47516335854306,-18.00823549485876,160.6451872371702,171.71441110109163,-145.60985470435608,-7.346502192124902,176.89362244102665,38.34774763313787,-30.272549177921206,2.806541846716167,145.343449552789,-1.1516669926805683,-14.948634063296048,172.8444100357313,174.63433017802254,-154.84715328872466,9.035851983310623,0.7065161586811419,12.892330489048556,163.15095526868913,-86.6057466013885,141.5169148349061,-146.45519137380884,114.16737846763365,56.56839078522355,-34.296129094607274,-2.410091135267095,94.67230372392065,-33.68596253421159,-177.90036171515902,124.84121471492779,-131.97359143396972,130.81482475923724,-27.61639144012525,40.803951220717025,26.63555430802632,116.9714798338276,-124.35388175067071,-31.71824362237749,65.46589997592336,74.2440310748006,-7.070809196228185,-116.88862089803601,156.17160541392252,160.1886734623366,-163.6411113353216,164.78625565314954,-14.889089958794894,-15.283617443174482
AOI4 Relative Saccade Angles,170.69392821596975,151.5519333963906,7.109526533789314,123.00771919585618,101.00378224931602,162.05664606334415,139.17568514400523,122.19311938289158,145.6345155942157,51.20468787929403,39.212520844245226,92.73154892755163,51.18321140338429,31.2470869054987,122.17162748353388,1.6583077376931545,89.62069830844078,162.01618275636324,94.06459712641116,105.73957565494143,144.94971893358868,105.07924921570991,151.9409471136735,153.3922019778359,146.18288481824746,99.5915333317745,66.62827498742736,79.32516184562985,127.9077748061147,163.25357258579132,126.88281719815666,130.8508190600596,160.24349943806084,93.67035599374789,69.28783503738585,156.88975523991073,139.77042314809927,4.819049159379925,40.6284338434425,0.516601146598194,1.3465772679710262,168.93077613607855,137.3242658054477,41.736647487768835,4.240124633151547,41.45412519211123,111.37970318894092,146.92090897536264,37.46309229392719,33.50488345453045,166.2030329293845,7.7930440990273615,178.21007985770882,149.48148346674716,16.116994727964705,171.67066417537052,167.8141856696326,29.74137522035946,69.75670187007762,48.122661436294614,107.97210620871495,80.62256984144251,122.40101231758989,89.13548012016919,148.1139620406598,82.91760514081227,51.641733741867775,35.785600819052576,122.74157643008678,76.81480614889746,82.78841619320694,21.56878380063751,111.57965733915772,165.83160308730928,89.66407447419874,61.32536158449826,87.36436187170679,82.81585640169914,171.22186890112275,98.6851597289712,70.18218829819219,93.06022631195853,175.9829319515859,143.8297847976582,148.42736698847108,0.32465438805559166,179.60547251562042,
