,Mean,Standard Deviation
NOT_AOI Saccade Length,51.20690149140593,42.79111520074063
NOT_AOI Absolute Saccade Angles,0.6679098397868845,98.33164025148405
NOT_AOI Relative Saccade Angles,112.49657756690632,50.76204409807593
