,Mean,Standard Deviation
NOT_AOI Saccade Length,40.29318245135691,47.29841921024282
NOT_AOI Absolute Saccade Angles,-7.094712970242824,95.01781852966575
NOT_AOI Relative Saccade Angles,131.01461329982732,57.210054215348606
