,0,1,2,3,4,5,6,7,8,9,10
AOI6 Saccade Lengths,7.414063409584069,41.979662550612986,30.734335064032962,12.865222986994386,23.112158612210965,23.765377866707574,114.60975936721296,25.97070216132905,15.977958649084652,7.43566092255608,26.60974691922448
AOI6 Absolute Saccade Angles,-98.8742829701384,-22.713384436641757,150.79648016432313,117.60619711212014,-83.53892229737315,-26.93482164157843,24.839163148382635,-118.27524937293497,-110.97231985212065,-178.23660882433978,-171.9271185090864
AOI6 Relative Saccade Angles,103.83910146650335,6.490135399035129,146.809716947797,21.14511940949327,123.39589934420528,128.22601521003892,36.88558747868241,172.6970704791857,112.73571102778085,173.69050968474664,
