,0,1,2,3,4,5,6,7
AOI3 Saccade Lengths,57.856124887833246,42.72653146479564,40.992915512637516,22.412656554400463,50.52028348697567,10.921872889591496,58.10583246668192,19.83202428776073
AOI3 Absolute Saccade Angles,11.159952210708552,151.7226446218684,-160.20457827506254,-170.59456210032255,133.79907513488703,-177.90483356217428,-11.382158634933251,-9.995040632564777
AOI3 Relative Saccade Angles,39.437307588840135,131.9272228969309,169.61001617473994,124.39363723520958,131.70390869706128,13.477325072759,178.6128819976315,
