,0,1,2,3,4,5
AOI4 Saccade Lengths,197.0429118525484,174.58290133016877,110.45619611145709,84.3659908419838,71.059059336253,96.68137107968857
AOI4 Absolute Saccade Angles,-177.30877530141657,163.45463693989086,-43.85699247827833,115.87188943859071,-60.75503001270391,2.8330521163710682
AOI4 Relative Saccade Angles,160.7634122413074,27.311629418169176,20.27111808313097,3.373080548705385,116.41191787092501,
