,0,1,2,3,4,5,6,7,8,9,10,11
AOI5 Saccade Lengths,276.21686346001025,36.033559680540094,15.57077035276357,186.4144016263504,74.05298861252528,95.05929093489983,102.7413020217689,108.86628525876064,207.37546704091125,36.29631327159676,65.93789958901417,151.24226752060943
AOI5 Absolute Saccade Angles,174.01813441689703,-119.72769181334694,107.31771758658194,15.863704572922071,176.02481841420484,-156.62958029522227,-16.856412453438892,14.991016764447032,178.26881941530405,9.325458374270521,-129.86149049904884,29.006780573900762
AOI5 Relative Saccade Angles,113.74582623024392,47.04540939992885,88.54598698634013,19.838886158717237,152.6543987094271,40.226832158216624,148.15257078211408,16.722197349143016,11.056638958966502,40.813051126680655,21.131728927050425,
