,0,1,2,3,4,5
AOI2 Saccade Lengths,44.12968400865608,25.200476559100498,48.706430825150406,113.64187544109632,131.0940875920752,92.03496302398352
AOI2 Absolute Saccade Angles,-15.422629783194253,102.05796554846053,-124.68098674018034,16.50736235265851,-2.872388485679131,-176.63591493920106
AOI2 Relative Saccade Angles,62.51940466834524,46.73895228864088,38.81165090716113,160.62024916166234,6.2364735464780665,
