,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
AOI4 Saccade Lengths,77.78196570507022,40.66288002703336,99.67702791361731,53.44652856093732,72.56967178595269,75.58424704190433,65.75611402700761,55.245322039096976,47.567586407141924,52.98110970423926,46.36620127420903,46.105099158664046,62.09800173611857,7.926871697182802,43.802793885755655,35.204487054567196,55.514017349233804,56.24962337285659,106.2121426488764,39.60479914174629,125.66620876379058,70.58806723133235,40.88640736869274,10.62876567633232,38.95820526760358,19.151467852269086,34.999407317459216,33.65031494399458,57.865407390471404,74.96993828145513,76.39298855251853,20.96867837023329,137.82864488623184,69.00315480256245,10.98869337401102,8.443414005061811,47.23983773433427,49.38146179457904,39.25723445149256,44.29402106389121,30.720536051934562,59.58460278265176,29.13995477672697,3.5189195431419438,39.19424205730546,92.1878371329963,56.7607454280556,179.15653432085048,67.7823506021952,66.56677115291579,25.834242616443422,44.362958827370754,43.947351671717726,45.3675892485544,49.15910463229304,35.08092489273657,101.57964390619925,42.551436553136476,7.545899315196536,44.7881736735156,113.6721123796932,87.6351625285816
AOI4 Absolute Saccade Angles,0.35120800576615296,-31.97683779312381,175.06393478004023,-99.08605799738449,88.97143152794287,-136.51635770450656,-179.89944431686885,-25.513316880488627,125.31699532249144,32.83550943278541,-61.52088732372526,41.176819344668566,165.45349449826548,-131.2442487339985,-91.87634866101075,-146.30372293868152,21.09412013175732,74.85465793860914,-136.4468060276725,165.9965772151116,15.952079634401267,-145.93261367542905,-9.761323488043526,81.92043997911611,153.6806218456898,70.55004946672094,173.0830012159144,-121.71289565655447,114.44469802628508,2.072008740191278,-150.85114355597264,166.3454498974171,12.046233193885962,-76.00968393817784,7.774754144302418,110.33234264586356,157.56380589028447,157.4473701937708,-150.76946268769953,122.11457735125289,-8.758771575707845,-10.0396697530279,-61.67116473064442,-141.56135216157318,69.56938645036765,1.890145304153447,172.83661411838602,-154.90747903833716,93.28985182572733,-47.78265130857323,99.06713966329615,-175.23216516170177,-71.00770085804328,64.94188553860361,-132.77150120396809,-11.521234660152567,28.141637569587104,-165.00340814261534,134.66418282122763,-106.95916800564666,6.338130780924992,168.6491292674665
AOI4 Relative Saccade Angles,147.67195420111003,27.04077257316404,94.14999277742471,8.057489525327359,45.48778923244942,136.61691338763768,25.61387256361977,29.169687797019932,87.51851411029396,85.64360324348934,77.30229333160617,55.72332484640308,116.69774323226396,140.63209992701223,125.57262572232922,12.602156929561163,126.23946219314819,31.301463966281595,122.44338324278405,29.95550241928967,18.11530669016967,43.82870981261446,88.31823653284036,108.23981813342631,96.86942762103114,77.46704825080654,114.79589687246884,56.15759368283953,67.6273107139062,27.076847703836094,137.19659345338974,25.70078329646887,91.94408286793619,96.21556191751974,77.44241149843887,132.76853675557905,179.8835643034863,128.21683288147034,92.88404003895243,49.12665107303927,178.71910182267996,128.3685050223835,100.10981256907122,31.130738611940842,112.3207588537858,9.053531185767458,147.7440931567231,68.19733086406444,38.92749686569945,33.150209028130625,94.29930482499793,75.77553569634152,44.05041360335311,17.7133867425717,58.74973345618447,140.33712777026034,13.14504571220245,119.66759096384294,61.623350826874265,66.70270121342836,17.6890015134585,
