,Mean,Standard Deviation
AOI2 Saccade Length,41.700301732300005,22.72563297884451
AOI2 Absolute Saccade Angles,-1.2109695370520863,101.75293702720927
AOI2 Relative Saccade Angles,84.04486880254039,55.167528952130816
