,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
AOI2 Saccade Lengths,64.82585416796938,82.89084843525585,64.71515779129885,65.64033303093478,37.36427351770787,38.985226279077615,22.363550242963093,35.23469084110878,66.56326696769449,19.03408397529181,38.7809469248288,21.99991491559813,37.29060118595971,83.3123717004382,26.63259217743072,7.273930274140895,68.61594407625553,33.449803655520924,32.236141861773284,57.58518234313432,23.6660420520889,10.691434276252108,19.95474915017614
AOI2 Absolute Saccade Angles,-52.67536058002256,33.53181915291527,30.45132730036435,-166.13965149439517,161.5438864689444,-166.17511683655826,-69.66963841815033,-0.7447825490946981,155.69493330059163,-53.87492211099063,-63.89698082089765,119.77063693003568,-140.85389191494528,-6.932916237400534,156.13753335116144,-102.66087985534068,72.82965462980965,4.847337980472903,-11.238548311626019,-90.74685846796318,137.57728423493995,54.54826170405091,-29.17542680809918
AOI2 Relative Saccade Angles,93.79282026706217,176.91950814744908,16.590978794759494,147.68353796333955,147.71900330550267,83.49452158159207,111.07514413094435,23.560284150313684,29.569855411582246,169.97794129009296,3.667617750933317,80.62452884498093,46.07902432245526,16.92955041143804,78.7984132065021,4.509465514849677,112.01768335066326,163.91411370790107,100.49168984366285,48.32414270290313,96.97097746911096,96.2763114878499,
