,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
AOI5 Saccade Lengths,32.875792550565535,85.21701839482634,55.32777871679014,51.58186742484042,76.36878509039353,82.14620113971279,129.8244237989986,51.4588755012721,56.71283200681316,61.829246864247246,32.264306563524855,31.249286854566005,71.25232836401857,82.38454024606006,64.05460305705347,27.601831375188247,71.52242187593876,54.327404701114624,17.692315326823504,40.01994699129923,7.54036633694597,28.044122142726465,54.254853998444645,74.90772949136394,37.172010512281986,50.45043252366079,107.02677660284056,38.01707746289297,82.07596885265264,32.47540087885006,28.734596517310614,21.406540415794286,17.80939625162934,12.84351676866242,55.16119504931677,43.88391356792958,49.94552977382795,61.01666969576354,79.43702387326876,72.66510394035863,5.630675794795595,48.99030542982827
AOI5 Absolute Saccade Angles,-104.74851780870793,13.620257650441031,27.81571548571252,-147.72414808340753,154.55038213425016,-39.41310236568613,177.66292384750219,-172.70662339541954,16.345368173851366,178.4946712123856,61.99492813447429,-0.18374195114663242,-69.45701046676301,-179.9229423566666,71.87563444335731,21.961806726779685,-85.17185015986524,166.12702395823152,33.33347548398863,12.235717705192233,-27.418052122677395,59.010945694771145,-24.208533345513104,150.25725725267037,5.1987193600997035,-33.98972820339654,-162.94200890688353,60.696360701681336,4.329010253470026,-129.57070480959894,-145.1230332207666,123.91850349558088,118.43193394198991,111.91007025014956,-67.54727139533134,105.10086934555012,-138.69775255417275,111.84078647656322,-15.046124964359347,15.480215378929131,-149.71192648067472,-61.45465054363994
AOI5 Relative Saccade Angles,61.63122454085105,165.80454216472853,4.460136430879958,122.27453021765764,13.963484499936277,37.076026213188335,170.36954724292175,9.051991569270907,17.850696961465744,63.50025692208867,117.82132991437909,110.72673148438362,69.53406811009643,71.79857680002391,130.0861722834224,72.86634311335506,71.29887411809675,47.20645152575711,158.9022422212036,140.34623017213036,93.57100218255145,96.78052095971574,5.534209401816535,34.941462107429345,140.81155243650375,51.047719296513,43.63836960856488,123.63264955178866,46.10028493693103,164.44767158883235,89.04153671634748,174.51343044640905,173.47813630815966,0.5426583545191085,7.351859259118542,63.79862189972288,70.53853903073598,53.11308855907744,149.47365965671153,14.80785814039617,91.74272406296524,
