,Mean,Standard Deviation
AOI3 Saccade Length,42.15703897661797,24.280713325297214
AOI3 Absolute Saccade Angles,-33.506756143789715,94.54513637526782
AOI3 Relative Saccade Angles,80.92637959141639,53.20022484775182
