,0,1,2,3,4,5,6
AOI1 Saccade Lengths,15.140314072642127,52.35423935877708,51.623239063182204,26.701895390912206,11.439874744692352,24.100024667179365,78.31504664640207
AOI1 Absolute Saccade Angles,-95.76706449120914,44.60974549752818,-95.08023767893984,103.66057950241957,-175.31332129088037,126.6887961134868,-179.04058004788112
AOI1 Relative Saccade Angles,39.62319001126269,40.310016823531996,18.74081718135938,98.97390079329992,122.00211740436717,125.72937616136794,
