,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
AOI4 Saccade Lengths,32.93703749168755,201.0324170608876,245.7156818170865,64.99621948250895,40.236112024508415,16.38186596445032,64.04854021362507,20.458998966603787,80.65780959712411,139.3767093948197,63.352622132523635,87.11006103998412,16.622919622486474,27.701258448771366,23.70106793371176,73.64865480501457,57.92930734825158,43.33986184916068,13.223253768094606,22.8729168442741,54.40195817796597,21.93400728809959,37.63254715247581,80.37571518189078,171.83244906181343,41.15242897412561,30.850370942990097,16.61421857351296,37.78902669961411,28.547066082055053,262.308332243796,26.176401528760874,7.836334983463768,186.14070296501646,73.31256686889031,34.851042916977015,138.18701663690646,27.060880803524515,14.73091897777643,6.0482711461779735,9.443124474583046,52.00924227718576,8.883252156865575,30.09567491445269,46.511672689797926,83.55810690717837,55.97823454577913,78.21893522528133,53.34625659108476,42.76196441058759,40.382571645021486,39.10617171877084,123.13735910834922,21.842583585149193,103.0019807977794,63.688060651858024,38.803839424138566,34.218631017347185,56.812160841801486,43.90919102670166,37.64910407733696,21.276492588183192,96.5469517313929,38.669707973982355,22.55577629369525,135.40839834409923,123.126123075097,101.47026952776952,72.47473268721866,18.047233697641893,46.306483819470614,18.29761166508687,10.0297022236634,29.13742086981442,245.27922666387744,59.10116377156717,48.77747647280011,244.18481951064481,22.832956177374633,171.70332446070455,17.39532103750558,30.87663989227134,89.08479398257933,153.74399888247515,73.58394552973344,16.577460785025053,57.52415422071801,103.8639863101051,53.55520140586459,51.450000080313,1.5965518814075654,34.71806804245856,23.088127398880484,53.7423303473927,85.33114240695555,114.598279010156,35.98068281869644,6.974029809006684
AOI4 Absolute Saccade Angles,16.67075952396579,-5.620320061856568,-177.01224900139965,43.09799906027396,38.08324448482442,-12.039733638273196,-95.79657696057747,46.15528407418592,10.507995749522296,-177.05928538537214,-165.009770570091,54.42593572286781,-125.335841436253,-169.38686778252983,-61.98224343251393,-31.080670656709426,-178.8553768823474,115.32543423405303,41.714056958800136,36.57528368022195,-62.27392535321496,-34.816295775256684,71.00207279616082,19.301769735194885,-168.07676564318507,51.2561705836018,-90.0642073824335,-117.71526340442442,132.73091154202692,21.44853388107626,-11.52420609460268,27.258100195764282,-27.063452700851094,-179.41001474038163,94.63828082381703,-26.486110977077622,-23.114019810024562,116.04825117821974,113.65358185721918,107.80542855100632,-66.55961936810252,160.1617963989298,-145.64320022635926,159.06160337007864,-83.74500337609172,137.55164199992575,-115.4213135273187,33.255406414979475,-4.533817838868654,161.7224962702935,-149.6745794239697,-126.67599399041306,-168.35843101604752,65.94144772115081,17.73324731189525,-58.514213206751705,0.9508788386722314,34.59927486589286,-169.63368867889923,-168.65601056472846,149.87575877055062,77.33687172634875,1.5398406758174918,141.15861647912172,-68.39962382469312,176.7092980670981,-20.467284929980885,149.92087397143032,-59.3163692039309,167.77282120969952,99.98091398335201,-135.37388615254625,-151.44144650161368,-137.9776595948872,13.236898393443997,-65.13382904713137,135.35284238458638,-179.12979318233033,-85.01625286571665,2.16700698180303,64.60119784516533,138.8532915748966,-160.09552532585636,14.31694551468725,-69.65784797821433,101.02178944619095,109.56108106783626,-161.30562077683737,-35.59277940514738,116.14012411799851,-167.43566844056664,-57.2413284774496,-56.62892190059154,60.757418695014934,-37.20801901557698,156.96430458976124,-135.31947454075114,-2.9812822037117184
AOI4 Relative Saccade Angles,157.70892041417764,8.60807106045694,40.110248061673595,174.98524542455044,129.87702187690238,96.24315667769572,38.04813896523661,144.3527116753364,7.567281134894456,167.95048518471887,39.43570629295881,0.23822284087918438,135.9489736537232,72.59537564998409,149.09842722419552,32.22529377436204,114.18081111640043,106.38862272474708,174.86122672142184,81.15079096656308,152.54237042204173,74.18163142858249,128.29969693903405,7.378535378379924,39.33293622678684,38.67962203396471,152.3489439780091,70.44617494645132,68.71762233904933,147.02726002432107,141.217693709633,125.67844710338463,27.65343796046949,94.04829556419864,58.875608199105365,176.62790883294693,40.8377290117557,177.60533067899942,174.15184669378715,5.634952080891181,46.72141576703229,125.80499662528904,124.70480359643787,62.806606746170345,41.296645376017466,72.97295552724445,31.32328005770183,142.21077574615188,13.743685890837837,131.3970756942632,157.00141456644334,138.31756297436556,54.29987873719829,131.79179959074446,103.75253948135304,120.53490795457608,146.35160397277937,24.232963544792074,179.02232188582929,138.53176933527908,107.46111295579814,104.20296894946874,40.381224196695776,29.55824030381485,65.10892189179121,17.176582997078967,9.611841098588776,29.23724317536124,47.089190413630405,112.20809277365251,55.35480013589825,163.93243965093257,166.5362130932735,28.785442011668806,101.62927255942462,20.486671431717742,134.48263556691668,85.88645968338633,92.8167401524803,117.56580913663768,105.74790627026877,118.94881690075292,5.587529159456405,96.02520650709842,9.320362575594737,171.4607083783547,90.86670184467361,54.287158628310046,28.26709647685411,103.57579255856517,69.80566003688294,179.3875934231419,62.61365940439354,82.0345622894081,14.172323605338219,112.28377913051239,47.661807662960605,
