,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
AOI5 Saccade Lengths,63.89857939366314,91.56564926202927,205.01289217114152,48.8270163305919,146.31603268207283,65.1646707069448,53.52586248128573,39.45155948821078,92.7324340882026,11.81986955521466,45.89268033281165,22.41058147937567,47.556520513239214,24.35015403905609,23.336229741979395,30.60675816106777,7.753546350735855,34.17353315491239,149.20060213322802,58.212795870504344,25.43324778129504,75.44173067961557,49.60660020236518,12.604555459606706,11.224063443733728,39.291188258610006,30.264974840896,105.3076541201249,39.83811863012705,96.26172841667045,49.369834248549196,19.114354037720734,59.65329690293356,45.237831400128165,162.09908223587658,188.56863807363465,74.11890551980062,125.51053419498825,87.98436199559538,64.80477200438747,36.72916849367249,50.56395479764024,85.79407004810585,52.46025739549692,299.6825279170504,172.4376201843146,48.46643567806262,23.75625198257734,21.598800037116977,10.751525317707697,53.304267644212615,33.83060340316833,40.15491061575701,44.04668449793575,174.95215784313146,56.12158038797177,6.158959213807783,34.529451669245105,17.849309595668757,125.02431521817131,77.84239905542532,45.41980274749579,23.243588142316252,51.98263574550802,85.92644075145532,45.43809738005625,17.619905829220023,121.9715390578448,49.13134543544579,7.620655797663664,35.26187432370894,82.49448698903672,15.187392951805396,20.444072803526357,44.306929299697224,25.35851969140018,10.649390493853764,7.460099806707765,71.66297988171334,65.889274379914,137.85922893675973,109.60505486681967,76.50986579609304,52.435048003726884,43.11015218491847,33.273385821948885,35.67832386036487
AOI5 Absolute Saccade Angles,168.98890045483165,-50.544145622857606,9.158378480513656,-158.65288650773422,-176.09280995200086,91.01595537360363,-110.17114122403662,-2.2487556842056877,-165.40653024442847,11.630378790862931,18.84260257906296,-129.98377372564272,113.97855617961906,-150.7964621587876,-66.16465531409828,93.58298930062944,24.35026386104962,29.129629454200114,-0.6072142006680314,-178.99976488205974,16.4843118547634,-132.48015351453034,93.22555635464595,35.11212547091497,-106.36198244747861,-35.285820399484464,-147.63554002223142,-171.47624328929297,-2.414492348900568,21.526560541670097,121.6529367680935,-99.13044839006949,-91.22334870593616,15.850343226021403,174.5897381359499,-9.193263679368128,136.65965237377338,-173.82658390213655,0.1405309003422948,-6.5657304827394585,44.15196227536518,-47.642244087115586,151.5281353907064,159.29120952495293,-11.551268754583326,163.42513164495384,-99.43119332534684,105.30252239816201,-117.1418549927352,-167.78744949760923,160.2884022872816,176.14378372831843,-150.50623514783464,95.9999573793722,-19.93190870291849,77.85560650388635,-2.370397508724821,38.29343370157684,-116.22851732346962,-175.4403573361207,-165.54391074917257,-173.90248316057563,-176.4178260041483,-2.5712038072238217,18.111251897682006,-71.90825102292654,143.20842343979282,-6.3950724862319515,110.1714507307299,167.61558446700187,-135.8918710798883,-168.16657544618633,119.29388921403425,14.770788424987972,166.79462723121526,166.2676349952808,74.03182292093156,40.79005391451349,-36.72703712285602,3.89474614580233,159.49617217959204,2.6238305980386003,-31.248257254072982,-33.91475332600976,-14.008069550077153,21.69160849636458,-169.00748912589208
AOI5 Relative Saccade Angles,39.53304607768925,120.29747589662874,12.188735011752138,162.56007655573333,87.1087653256045,21.18709659764024,72.07761446016907,16.84222543977723,2.9630909647086106,172.78777621179995,31.173623695294364,63.962329905261726,84.77501833840664,95.3681931553107,20.252355385272292,110.76727456042018,175.2206344068495,150.26315634513188,1.6074493186083103,15.484076736823125,31.035534630706273,45.705709869176246,121.88656911626904,38.52589208160641,108.92383795200584,67.65028037725303,156.1592967329385,10.938249059607626,156.05894710942934,79.87362377357661,40.78338515816298,172.0929003158667,72.92630806804245,21.26060509007155,3.783001815317985,34.14708394685849,130.4862362759099,6.0328851975211695,173.29373861691823,129.28230724189535,88.20579363751924,19.170379477821974,172.23692586575348,9.157521720463755,5.023599600462842,82.85632497030068,24.733715723508823,42.44437739089719,129.354405495126,148.0758517848908,164.1446185589632,146.65001887615304,66.50619252720686,64.06813391770929,82.21248479319517,99.77399598738883,139.33616878969835,25.478048974953538,120.78815998734895,170.10355341305186,171.64142758859694,177.48465715642732,6.153377803075521,159.31754429509417,89.98049707939144,35.11667446271936,30.396504073975237,63.433476783038145,122.55586626372803,123.50745554689011,147.72529563370193,107.46046466022057,75.47689921095372,27.976161193772732,179.47300776406553,87.76418792565077,146.75823099358192,102.4829089626305,139.37821673134167,24.398573966210307,23.12765841844658,146.12791214788842,177.3335039280632,160.09331622406737,144.30032195355827,10.699097622256657,
