,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
AOI3 Saccade Lengths,167.10203516391664,254.3923311350553,131.05720454656353,155.61006699811708,125.74253222177784,102.07651344273323,50.829100955972535,52.09415117356828,133.4864709668544,15.734676067437542,10.821243202933637,92.47031465452638,128.7012107688254,36.779269514783515,131.9416264035068,69.49075494737977,56.02995774846364,70.91375865534951,48.655014098885715,59.38981038136607,14.935615408858427,19.38749976539696,12.291163739975014,5.37923793993232,24.633942909718616,65.57727701032583,33.33696441777214,98.6876917281435,72.6192911532683,23.482677551597565,36.38624243924628,24.97411514527032,132.26166768317262,43.197352358893134,30.846630121347314,32.785353760480724,25.22963723702373,15.077658310261784,90.3907555070528,33.80557427888215,74.66500756210651,17.854129765884768,33.52283115746305,55.780124704075504,42.75482774254561,35.25347068869773,12.11383506537116,14.964494866214528,9.51075735229374,162.27979008388152,121.1169475113125,44.90716309322694,51.18862304951503,29.510186611470093,34.45908966867765,56.36029451670745,36.26060167266857,45.04335867049041,172.03368196194674,96.03276556636818,72.62888887052348,69.43933643539836,42.917330379381035,83.29213407728244,45.36376877198925,30.395668344173213,61.08710964713262,68.95357561878485,89.12249939599681,39.43039721554266,57.3032489707979,304.6136453929801,92.67307601677908,282.112511990584
AOI3 Absolute Saccade Angles,-11.18659262844548,179.868662829031,28.78941234325504,-0.3056509031107322,-144.2130226312358,147.3303898707247,-24.65728768551186,-7.838673330322136,163.1366452774674,-49.41006696050491,-33.632294755876245,-14.903368155402386,178.6585327947465,-26.439774354876615,-1.6156819171810355,88.71112154275957,-10.91589547633414,-134.57565678740644,-171.3451755976522,98.06971121211406,-153.94728308453247,156.64904560698494,-86.98828763241649,-70.9329197891522,136.15869609519794,-43.06582250010736,-28.27854891844134,0.011542341357696089,48.64882636980496,-42.41268563822055,65.86725276143306,-178.60124152208607,179.68444309905667,-87.53265761740164,-82.25660376939312,111.37900245426891,145.1867909866592,-42.127183428785585,-176.58823367839216,-95.5431672434812,89.9661645440008,-9.489198937239792,-168.57073505411927,-150.7522734910252,87.3387596576401,-52.184731585658916,9.526379687096233,142.0678139441602,120.61608852329739,-3.983105839353172,-174.82197746290444,-96.89718664230922,55.280969989750815,-50.393167637953496,-5.4864657210811565,70.8057689896844,-48.26244080448172,-160.72231838881692,-170.75718583203366,46.73993467535565,-87.86362501263055,38.28691492506179,-50.96032608935962,-172.42657541205392,148.99825675114295,131.1087820190398,-23.61267659388945,130.77612079226083,-47.628680663127085,144.16668287544388,55.23496735549768,-12.926439504202433,21.38848541550439,175.85067778334175
AOI3 Relative Saccade Angles,11.055255457476449,28.92074951422407,150.90493675363425,36.09262827187495,111.54341250196043,8.012322443763473,163.1813856448103,9.024681392210466,32.54671223797231,164.22222779537134,161.27107339952616,13.56190095014888,25.09830714962311,155.1759075623044,89.67319654005938,80.37298298090627,56.34023868892768,143.23048118975427,89.41488680976624,72.01699429664653,130.59632869151744,63.63733323940143,163.94463215673574,27.091615884350137,0.7754814046947026,165.21272641833397,151.70990874020097,131.36271597155275,88.93848799197447,71.72006160034638,64.46849428351912,178.28568462114268,87.21710071645829,174.72394615199147,13.635606223662046,146.19221146760972,7.313974415444769,45.53894975039345,98.95493356508904,5.509331787481982,80.54463651875942,20.918463883120545,162.18153843690592,58.091033148665275,40.47650875670099,118.28888872724487,47.45856574293604,158.54827457913717,55.40080563734946,9.161128376448714,102.07520917940475,27.821843367939973,74.32586237229569,135.09329808312768,103.70776528923444,60.93179020583389,67.54012241566483,169.96513255678326,37.49712050738929,45.39644031201379,53.84946006230765,90.75275898557861,58.53375067730571,141.42483216319684,162.11052526789686,25.278541387070742,25.611202613849702,1.5951985446120682,11.795363538570973,91.0682844800538,111.83859314029988,145.68507508029316,25.537807632162632,
