,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
AOI4 Saccade Lengths,28.368337274143915,20.121164799744193,135.93919085213798,88.84000745078025,99.25193833700651,125.43402251140473,62.47017485663458,91.41896234811087,66.34628340333792,62.45390344982983,19.987004065407078,34.03290018160139,27.52959957783382,28.449674503300137,70.21842135800641,61.11373956143694,72.43625794968877,42.80187006733693,88.49920471778547,100.17494727251486,164.67260856529668,227.63362078147688,21.21719590067103,65.86021282146322,81.35809267021864,57.504503231674654,33.25569785645043,64.99772173898722,59.12838496969371,62.457476491762336,77.37158545700079
AOI4 Absolute Saccade Angles,155.0998129065444,-125.89315107678244,10.517500829913294,140.76450873174903,-140.2579975000351,15.747949600526793,-44.007750810986394,176.42538721236426,175.26696105772044,-162.93719489489027,40.37576207038908,167.1798218661215,-15.217648597209955,111.96201186214725,9.770172556715341,-25.183186216902506,136.875335878857,174.1556683319777,-137.69873867454652,33.478546299530294,-24.842026886903422,179.84185166418698,34.56609097108209,123.91430580837228,-39.24779471281457,144.70659501476484,-96.33497627463005,52.07775206417456,-4.928488284818843,-112.54075370181887,138.56418617544398
AOI4 Relative Saccade Angles,100.99296398332686,43.58934809330427,49.75299209816427,101.0225062317841,23.994052899438138,120.24429958848681,40.43313802335065,178.84157384535612,158.20415595261065,23.312956965279334,53.19594020426758,2.3974704633314547,52.82033954064281,77.80816069456812,145.04664122638218,17.941477904240504,142.71966754687932,131.85440700652418,8.82271502592319,121.67942681356628,24.683878551090366,34.72423930689515,90.65178516270983,16.837899478813153,3.9543897275794047,61.0415712893949,31.587271661195388,122.99375965100658,72.38773458299997,71.10493987726282,
