,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI1 Saccade Lengths,156.96354216842565,31.212830930611347,33.68746995570556,69.95149113494473,18.162601870887197,159.13754954443226,54.290378088740106,71.5754897324515,61.89149311076393,23.663242811660922,89.16181340204994,99.65636792402975,62.12516316152473
AOI1 Absolute Saccade Angles,-161.94854102981532,-121.82240718445831,-0.6167232276415259,76.59476970476067,122.86140626767666,-160.92592390891494,57.2009596891422,-107.41506970089218,145.3231856029641,120.93672609534423,10.610807698296375,-43.732611379742444,112.65400546316842
AOI1 Relative Saccade Angles,139.873866154643,58.79431604318323,102.78850706759783,133.73336343708402,103.7873301765916,38.12688359805714,15.383970609965639,72.73825530385622,155.61354049238017,69.67408160295216,125.6565809219612,23.613383157089128,
