,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
AOI3 Saccade Lengths,289.2758597693302,299.4598169310196,131.46950620186743,87.53972774725634,37.120334720417986,35.09242665804124,27.331520994127125,187.87990439388201,43.07750100312342,70.95602276942246,52.184760129759,24.670162135789585,85.88606184237815,115.57209681672593,165.86076013458904,64.93722031336831,199.88568334878005,72.73153472339352,124.45773306906496,38.875837332001,98.42127266816574,33.55724501765969,27.089855029437743,49.89257691653567,17.956614523979628,67.22632875252812,54.11100461115784,42.65927950527045,96.91336158816111,36.419163488885054,44.13828003457133,33.96196786665856,81.33835005601827,39.02638473045166,63.848343145858315,78.53273171253566
AOI3 Absolute Saccade Angles,1.4724742013455314,176.83574844059402,-11.48682862399225,-2.2332069090962383,15.698434094605457,81.92747308942384,-91.51765463695541,-171.60700754535108,27.325397273811145,151.0127696200016,-110.61243020035158,-143.55624335975622,167.74890008436233,23.758120087658533,-22.789213512898083,70.25465761564377,-170.07587829784933,-171.73329534453168,-2.997008192449579,3.0107749056587676,149.5947936423925,-166.18924432383446,-101.73185817114283,-144.83104770027555,79.55094076098648,50.53604212882891,-16.81813213166427,-43.96369814957976,163.57574620589327,31.391529914360323,-16.78822470587784,-132.00090528999473,30.54820831931344,-17.617233831082757,173.68080832144335,177.62703918528138
AOI3 Relative Saccade Angles,4.636725760751514,8.322577064586268,170.74637828510396,162.06835899629831,113.77096100518162,6.554872273620755,99.91064709160433,18.932404819162223,56.31262765380956,81.62519982035315,147.05618684059536,131.30514344411853,36.0092200032962,133.4526663994434,86.95612887145816,60.33053591349311,178.34258295331765,11.263712847917907,173.99221690189165,33.4159812632663,135.7840379662269,115.54261384730842,136.90081047086733,44.381988461262004,150.98510136784245,112.64582573950682,152.85443398208452,27.53944435547305,47.81578370846704,131.82024537976187,64.78731941588312,17.450886390691846,131.8345578496038,11.298042152526104,176.05376913616192,
