,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI5 Saccade Lengths,10.394596660307895,56.078801629317695,94.72536440210331,109.90389996639274,146.60245062186036,131.4241462529596,9.52247729015208,103.3440565522767,123.3474546611168,52.85912399610883,49.20291638984162,23.637116854759427,21.844927608729478,103.58640708423562,79.72012816780713,38.467840328936404,141.38123746107104,54.276190202072726,64.57627984508017
AOI5 Absolute Saccade Angles,110.77767233513623,-18.312524699778674,147.56973403149456,-158.55140680130475,9.489268205470296,-165.15561117361327,-94.11377572210084,33.93573015309089,-163.65032079884463,94.61596597392521,-22.144234060989106,42.15457486620748,-135.47538242423943,7.927970752828974,179.80404339068122,-119.68524620715948,9.87965353371019,-148.7465324057834,174.36921753620797
AOI5 Relative Saccade Angles,50.909802965085106,14.117741268726768,126.1211408327993,11.959324993224964,5.3551206209164235,108.95816454848753,51.950494124808294,17.586050951935515,78.26628677276986,63.23979996508569,115.70119107280341,2.3700427095531302,36.59664682293164,8.123927362147779,119.48928959784068,50.435100259130316,21.373814060506426,143.1157499419914,
