Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
38012.836735986246,11881.770000010729,18877.747368427747,26460.74428571995,39252.59902913217,51989.12627119281,59649.56603774372,38054.12007233915
