,0,1,2,3,4,5,6,7,8
AOI1 Saccade Lengths,90.76718250021662,247.1771603556833,31.738205655313163,5.547863215990896,71.75030611289814,20.132700880993102,97.75261666926916,88.73356388803914,71.17489706945318
AOI1 Absolute Saccade Angles,-173.08742792140944,2.567882893695412,17.69193100098696,151.6629332624262,172.11475183196006,8.79556368070015,-144.75906975418695,140.7617078303152,-136.88589161177413
AOI1 Relative Saccade Angles,4.344689184895148,164.87595189270849,46.02899773856073,159.54818143046614,16.680811848740078,26.4453665651129,105.52077758450216,97.64759944208934,
