,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
AOI6 Saccade Lengths,39.43155584609231,91.74619720145652,53.37286802668849,93.61068859769459,22.219176885299877,239.57485443783463,35.74758213646352,14.818671738354785,172.5192250437388,39.939150490144605,45.406589302463445,155.80105210357928,15.38305482398858,71.76571591286441,38.36794662824063,35.092025839933484,43.2695516109736,31.685246502732475,36.323136210280175,73.46727510266176,37.91156961417276,96.31112401458677,29.81322796632008,47.388861480919566,28.97373580512107,55.423977325491734,141.8097326787401,43.14219239175928,43.03580966245949,54.212352372010756,85.40234587026727,15.641867655016139,56.713409514501826,6.140425348026113,59.92423667644204,22.90884464337852,10.942941355655188,53.85034881436729,46.02003363459959,41.72548500818887,29.137230382513156,72.11342373230761,6.027152372524176,69.19593461913567,68.82778108822868,57.695352283744036,11.880440842867296,60.25833174576793,28.410067914754197,77.26903758129393,80.80726095411501,24.451635390461664
AOI6 Absolute Saccade Angles,126.01842777084956,-11.367075521516227,146.9827640439948,-172.82066782216654,-56.72909838236384,-3.2433256453765456,-9.235946286166445,92.08914442111526,178.41897433402204,70.42042035520718,-39.915947835203056,-178.2201961851825,45.50553183534148,-20.502608810651434,37.38544330637385,159.26503848261015,135.0457506949464,-171.65585991736504,159.44692985952176,-43.224192066649046,-50.57065577391868,-1.975932310502041,15.22063995275372,44.2693306095235,44.78304014163327,-107.30009525208975,176.7043230652328,30.07348972742477,51.33767552903102,-8.917179284227684,-133.37896846719676,32.778242633455086,54.02337121545195,-89.6517236136391,-37.28581702107696,-148.91943233552246,112.27402323599824,96.16186986086603,-169.20627735264932,-135.77039070297855,-108.3080038559641,117.31585126352769,117.31786414327455,-72.34629948251948,89.79888882881684,-46.779612074446426,-76.99885405296912,76.28117178819781,-176.45836497770742,-130.90039218152194,173.82231291901564,10.415526094115528
AOI6 Relative Saccade Angles,42.614496707634245,21.65016043448899,139.80343186616133,63.90843056019729,126.51422726301274,174.0073793592101,78.6749092927183,93.67017008709323,72.00144602118516,69.66363180958976,41.695751650020576,43.72572802052396,113.9918593540071,122.11194788297469,58.120404823763714,155.78071221233628,126.70161061231144,151.10278977688674,22.67112192617078,172.65353629273034,131.40527653658333,162.80342773674423,150.95130934323024,179.48629046789023,27.916864606276995,104.00441831732255,33.369166662191965,158.73581419839374,119.74514518674128,55.53821081703092,13.842788899348156,158.75487141800312,36.32490517090892,127.63409340743785,68.36638468555451,81.19345557152069,163.88784662486776,85.36814721351533,146.56411335032922,152.53761315298556,45.6238551194918,179.99798712025313,9.664163625794039,17.854811688663673,43.42149909673673,149.7807580214773,26.719974158833075,72.7395367659052,134.44202720381452,124.72270510053752,16.593213175099912,
