,Mean,Standard Deviation
AOI2 Saccade Length,66.30308810857127,59.14179588476656
AOI2 Absolute Saccade Angles,12.162963481369593,102.64992476500439
AOI2 Relative Saccade Angles,87.4702027081645,53.02589166315117
