,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
AOI2 Saccade Lengths,34.28833783135353,64.76861418529937,78.50520963798525,76.72050334839801,52.74038631078207,22.38736692140283,86.69439561556827,117.37182713663266,59.37227941683627,54.94565798382686,17.560069389549966,49.682097673681035,323.72195076167407,52.94632679224715,114.44725887825719,41.894756418985395,58.93620095946524,59.930946535828745,63.437130920562055,7.953966085375589,135.76127231713164,11.55873663021915,29.393893895859613,1.6704468837733908,125.01934909866354,22.85230178630024,42.33628026361308,63.82474773357294,135.31692628857613,21.627641335619387,80.12872035415785,76.94809150295028,129.97733739763848,233.400400964232,35.39518908706023,217.83109089199436,33.76447256233025,114.48093756515492,12.095938926477984,129.734666237056,28.36450644070327,68.42930793455818,29.964915943619406,26.9544336280248,24.235914855432732,33.55790336415378,49.61013808264637,25.25721646615062,52.368418400132185,31.79825250393006,68.37677216881278,21.03344236891372,52.28409488318991,1.4344896122120256,68.45085082112769,39.42855208029055
AOI2 Absolute Saccade Angles,-49.36074445830907,-150.81929133260758,132.8205716074141,-38.82001690108092,66.4743847145972,30.617329634512117,-33.37210669128162,3.8276431476732147,48.00904162457681,-37.30874334453127,-174.74861836264643,57.00669161909852,-174.3022795382361,-57.60922360035607,19.492939011002886,-2.50875226468302,161.9350474347706,177.9041691253918,-145.82619901207394,-46.20477997087781,21.930802583978448,-12.574810687779253,-6.307970327157324,19.48279444800231,177.21220849276924,-57.26753928958368,-123.33433131946936,41.72988304954165,-175.94032917491688,175.73368169182382,10.821800097100779,-38.92691584422675,179.7662356028816,14.781634977825147,-80.046320829259,177.5390845921174,24.974450068766956,-4.579783590603324,-89.8438148900557,169.8038242560256,2.454568417418011,-8.359893935864104,174.19603011464218,-157.09114374191398,136.56795597380588,-3.6195614560526894,165.6460379113872,-109.6160835731292,30.412875082901863,-15.286307695271361,-85.40623823926407,56.48190207820516,93.84437763090493,48.31652452264631,-13.826440486093096,154.24970600223904
AOI2 Relative Saccade Angles,78.54145312570152,103.63986294002164,8.359411491504982,74.70559838432187,144.14294491991492,116.01056367420628,142.80025016104517,135.8186015230964,94.6822150308919,42.56012498188487,51.755309981744915,51.308971157334604,63.30694406211998,102.89783738864104,157.99830872431411,15.556200300546362,164.0308783093788,143.73036813746575,80.37858095880387,111.86441744514376,145.49438672824232,173.7331596393781,154.20923522484034,22.270585955233077,54.479747782352916,113.93320797011431,14.93578563098899,37.67021222445854,171.67401086674073,15.088118405276946,130.25128405867247,38.69315144710835,15.015399374943545,85.17204419291583,77.58540542137641,27.43536547664956,150.44576634062972,94.73596870054763,79.64763914608127,12.650744161392428,169.1855376467179,2.555924050506284,151.28717385655614,113.65909971571982,39.81248257014145,10.734400632560115,95.26212148451638,39.97104134396893,134.30081722182678,109.88006945600729,38.11185968253076,142.63752444730025,134.4721468917414,117.85703499126058,11.923853511667856,
