,0,1,2,3,4
AOI1 Saccade Lengths,228.52727040566901,184.63494056124023,277.8706170688038,116.83098178183573,212.90331316436706
AOI1 Absolute Saccade Angles,3.792177959600284,170.87536796953754,-8.705046239019385,162.13895400828062,179.92610926878803
AOI1 Relative Saccade Angles,12.916809990062756,0.4195857914430865,9.155999752700017,162.21284473949257,
