,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI3 Saccade Lengths,67.63821404279852,94.9374744406023,38.28951188356916,134.86978804666884,65.40875276960165,20.79963299265313,20.111518791452873,54.47203184996478,99.31460203698909,45.36586046469219,39.63531059287697,24.760747836789605,74.17449012138697,56.344028842371486,138.7567026229026,98.76462808864508,18.71166913361788,92.17964078350785,272.8127413768141,46.0166588650249,115.19778539211079,58.127455588031474,81.75292229164955,144.03065643069348,81.93560220237373,75.16878631056015
AOI3 Absolute Saccade Angles,27.10359148862758,-161.7273250924747,59.62183211605606,-15.756811852549436,42.14173467518498,-158.98621896384682,-139.53300939997544,-128.88337458739613,38.93983941286701,-134.1153597040809,-155.0377069127241,88.24665872129256,-147.7242921497617,146.75945564501032,-3.58495931304109,157.29730322492156,-41.6835203339542,165.95279364677953,-1.0717134640089878,-117.11530393106824,-176.3432009851174,116.34130987220531,-114.49274345335941,0.6576019540370788,12.591174502811313,131.7661707649925
AOI3 Relative Saccade Angles,8.830916581102274,41.349157208530755,104.62135603139448,122.10145347226559,21.127953639031773,160.54679043612867,169.35036518742066,12.176785999736861,6.944800883052101,159.0776527913568,63.28436563401664,55.97095087105426,114.48374779477203,29.655585041948594,19.11773746203736,18.98082355887575,27.636313980733707,12.975492889211507,63.956409532940754,120.77210294595082,112.68451085732272,50.834053325564724,64.84965459260351,168.06642745122576,60.82500373781884,
