Time,X Coordinate,Y Coordinate
23150.0,127.84665630950823,536.4275770144052
23160.90000000596,152.8248041122037,524.2837051618134
23172.40000000596,192.23302692974895,500.27787460228626
23182.60000000894,206.3815206893304,495.07618401155946
23192.90000000596,217.0892912018678,491.7481263332047
23204.0,245.50887292544803,482.60688328144056
23943.20000000298,237.71089766284692,419.2219118289776
23953.60000000894,219.52281663362027,338.7932371135342
23964.5,221.93042108284374,348.97493468468747
23976.70000000298,197.06240485571055,236.77841796781246
23986.70000000298,195.40537703522497,191.10258881439253
23997.0,118.73341221828204,184.15336639996073
24007.30000001192,49.27178891086705,214.23704846330253
24017.20000000298,60.79736190114743,184.22328059198352
24027.60000000894,50.81712282207545,172.73972614627584
24037.70000000298,0.8262248327366208,196.50328949807476
24047.30000001192,3.108061104154409,188.25632066127758
24057.70000000298,15.359179460342975,173.7502488117678
24069.40000000596,30.74063157584605,183.3860951556596
24079.80000001192,64.00269564238022,165.9205600507766
24089.40000000596,69.60116720850887,174.48344960044082
24099.60000000894,97.05131789507388,157.395946601636
24109.10000000894,97.93755595200889,169.46299703964016
24119.30000001192,104.55868581667387,175.57616367829772
24129.10000000894,131.80610304886895,185.9426645004892
24139.20000000298,173.6516610672031,232.95145636336954
24474.20000000298,213.37616356060678,316.35261501691997
24486.0,288.66370338331467,363.3768033093785
24496.0,326.9822102463778,340.2034196396993
24505.90000000596,336.5463153050078,283.02192644881364
24515.20000000298,341.60392612777133,232.75992329971302
24525.10000000894,264.0926725038394,196.40333113093862
24535.5,180.58704625239255,179.850744925703
24544.90000000596,124.02707299603233,152.9325234576044
24554.80000001192,72.27126282892038,175.16946850700668
25291.60000000894,105.00456731880672,279.25585784912107
25301.90000000596,172.5027568673933,320.9402050427509
25311.40000000596,215.52885337990045,407.4072162861591
25321.0,273.5697482256505,470.675594582756
25331.20000000298,322.18367944383124,521.6385798743337
25341.10000000894,336.78546487322626,570.3956896068472
25350.90000000596,347.0192139431599,608.0406880318089
25360.80000001192,351.52874891509765,624.2122244128462
25371.90000000596,346.86710474822854,656.9156633537253
25382.20000000298,346.40623690905824,687.0035316484522
25391.80000001192,348.5489895866586,719.067101329101
25402.20000000298,358.3580300538523,722.7656500553188
25411.70000000298,362.78587073928384,725.3962694648004
25421.30000001192,367.60226111006773,733.6295124113484
25431.90000000596,346.39731229002365,687.9096989410549
25441.60000000894,347.6295230257485,656.0117500724214
25451.30000001192,374.1874010894512,644.3374755355181
25462.40000000596,383.8398774485299,634.3659822332365
25471.80000001192,390.24255177364626,618.0125563933406
25482.20000000298,396.18922949742375,615.8140513837227
25707.10000000894,372.18664766438866,579.8725241910176
25717.20000000298,342.3737129689211,523.3654599525591
25727.5,324.6336013638617,511.7190806010465
25738.60000000894,340.4688331840023,513.132945441282
25748.10000000894,312.60311368892957,504.3993945206474
25758.10000000894,311.8836608972055,523.6799810300868
26476.80000001192,322.90449548782084,531.3898658810392
26486.70000000298,344.60585814221673,528.484049894992
26496.40000000596,382.7058401053922,557.6631927617927
26507.0,353.9853017170376,593.9367677038251
26516.70000000298,313.63881083647954,610.0257384327692
26526.20000000298,292.7994308408172,627.4618606211336
26536.30000001192,235.07112017963496,636.9765646830444
26545.60000000894,227.38869542918627,648.4909307864873
26555.20000000298,181.96625701169418,652.8003085237095
26565.70000000298,187.04400941689627,670.051905202397
26575.10000000894,193.44646342866122,683.7374435498921
26584.60000000894,158.43520025954717,679.5911714837471
26593.90000000596,172.13186025882953,689.5383765455064
26605.60000000894,183.91808399120478,686.8516317989396
26615.0,181.81126678215767,677.0625340611824
26624.60000000894,194.20588748857554,674.5134222067923
