Time,X Coordinate,Y Coordinate
25919.0,55.29903400175089,465.227167953607
25929.5,42.27018811343796,682.4099332124304
25939.5,49.81211493632996,827.303548841093
25950.70000000298,83.6532887090664,878.6279270322474
25960.5,97.25180434058964,927.3291838817498
26159.80000001192,188.55854168036223,786.1068386290519
26171.20000000298,350.4552720149039,633.6413690161834
26181.40000000596,426.9418564565041,490.73762918252817
26191.0,526.7930093182192,394.9072623256644
26201.0,544.8547552856637,271.40899278541895
26399.5,481.4717412082267,223.8282816457954
26410.70000000298,401.2760841002578,222.71623994136246
26421.40000000596,317.0510985074575,252.24811811365086
26431.60000000894,238.61542106327906,293.99125006885225
26441.30000001192,149.75761310933126,354.1184003509262
26677.0,94.97282573719929,421.6182629269085
26689.0,88.24480711232687,487.78435880422
26699.40000000596,85.20179525088814,547.3843999434802
26709.5,67.38499186678669,581.0014941738104
26720.0,54.69165783207318,607.2072101556763
26729.80000001192,46.28392380134396,626.9026838619033
26882.0,1.5909395766746073,760.6202121436204
26892.20000000298,18.76948042226765,813.8794065289054
26902.40000000596,41.618352050591454,826.9670996883752
26914.0,62.86185333374754,833.4204077328757
27138.90000000596,-10.04950905722994,877.6430977809176
27149.30000001192,56.316115036349316,862.8928286152293
27159.40000000596,117.37347673500224,853.0414818075171
27169.30000001192,176.1921230051813,847.9264255809652
27179.20000000298,221.81031017799074,836.7311871401888
27189.30000001192,258.98425526579376,825.266399170192
27395.90000000596,275.1026662247682,799.4003152825597
27407.90000000596,265.1644187201832,702.0341987384189
27418.90000000596,286.0415650582248,775.5890513511739
27429.80000001192,312.17552657507474,758.2460869035099
27440.30000001192,290.6168140948235,667.6929739179756
27672.10000000894,350.06378503826846,695.8169032028399
27682.40000000596,364.4109872038171,653.3340582703771
27692.10000000894,409.24161121062474,686.2009438860384
27702.0,404.17110640707824,689.4770426850705
27711.60000000894,438.4205650101319,719.1591695981573
27721.60000000894,424.38180884290614,718.7778035878384
27874.80000001192,382.11344471619,647.2361952602582
27885.80000001192,351.5097274830614,642.9365543583259
27895.5,329.44519509195743,645.712685445388
27905.20000000298,305.5889258974984,636.3361843713795
0.09999999403953552,325.6192848234673,627.1480929496623
222.40000000596046,334.1154262194967,610.0326672142829
228.20000000298023,341.53269227961954,596.4046751383917
233.90000000596046,347.8594828354085,585.8914847369091
239.40000000596046,353.13045288140773,578.0945419491029
245.0,357.4130328851229,572.6119511256442
251.29999999701977,360.79617808986654,569.0552780428632
712.5,338.2554696489464,496.6570052173988
731.4000000059605,245.7684938987186,371.6625428924663
739.0,205.48366482501172,334.9519954540566
746.0,159.03780893705442,182.99224669464476
754.7000000029802,121.65517000061098,57.68608468237632
761.5999999940395,90.61317479007572,-45.33168657480322
768.0,71.48660650897335,-116.12888149342415
775.0,58.139346409087565,-168.55000258516813
781.4000000059605,49.58779198998943,-205.32693493216055
787.7999999970198,44.91570612820897,-229.0965871156779
794.4000000059605,28.636217755884406,-140.24792237579237
1172.7000000029802,97.48146768819434,11.748846116959527
1181.4000000059605,158.03879262485145,144.82108457013598
1188.0999999940395,210.0772779883406,258.6477573931129
1194.7000000029802,253.7640749825689,353.75461688215427
1202.4000000059605,289.5535915010264,431.2717391546739
1208.9000000059605,319.1412056084256,501.10581458367614
1215.2000000029802,342.08909302266085,555.3929657245184
1221.9000000059605,359.2255464357392,596.0506575381602
1228.2000000029802,371.39239846621575,625.0346834943
1235.7000000029802,379.4081133367093,644.2516195284369
1639.4000000059605,357.86881910466565,538.7661428500626
1650.7000000029802,433.36471850847016,304.165094521182
1660.5999999940395,420.5819289458151,177.1734338868008
1670.7000000029802,380.35905265265404,98.32129247334693
1680.0,306.6590399464395,165.0751733790228
1689.7999999970198,276.6471216022222,239.87027631768598
1700.5999999940395,239.34936434225975,320.18237631804686
1710.0,214.08553244993672,416.3096582097218
1720.0,231.47024297900717,562.0342349419558
1730.9000000059605,253.1274327520943,471.9662871770656
1740.5999999940395,231.80934502628426,465.6144487219512
2104.5999999940395,263.7214914359784,330.7844902781652
2125.7999999970198,286.71891158122986,210.67977697168752
2136.2999999970198,330.5219672699757,152.199273316485
2145.7999999970198,337.67982525281514,140.66394557028738
2156.4000000059605,331.04074852034034,87.67429063948069
2168.0,348.5519160222074,90.46796871840064
2177.9000000059605,360.93388568199543,66.51952993009809
2187.7999999970198,372.4251041219686,117.14475153187087
2198.0,351.4118018515274,127.21853478599608
2207.5999999940395,344.0686863756022,166.95686511363317
2261.7999999970198,306.97657007802263,201.9242546798487
2643.4000000059605,272.0137286476102,156.0828415444015
2654.7000000029802,276.6981232407212,120.20874387566786
2664.5,279.2397112298334,46.51952913550862
2674.0,263.7765773564533,1.4112885025982997
2684.5,246.20760941370665,-42.39052761482603
2694.2000000029802,246.656727553675,-61.34754645254988
2703.4000000059605,228.06189210344712,-46.00838889668198
2713.0,235.0084888852578,-44.29859986915359
2724.0999999940395,241.88050422562497,-40.725744679887924
2734.0999999940395,229.31906652273162,-12.88711286880801
4340.9000000059605,176.45966674644822,-47.45486914624395
4351.5999999940395,192.604340589178,-35.52072767315949
4362.29999999702,205.1322364275075,64.04891493374353
4371.9000000059605,212.52674821234547,98.48919311512732
4381.70000000298,229.59917276298,128.8831902047204
4392.20000000298,223.01670438338954,164.30107751561812
4403.5999999940395,223.2009635163766,206.04437870500573
4413.70000000298,217.72958332612262,226.12834030541404
4424.20000000298,230.4596393027746,227.66622227514586
4434.9000000059605,256.9065100894423,201.1682669691771
4444.5,182.22795315632504,226.0317354063139
4811.0999999940395,182.37048162041452,192.46075217706215
4821.29999999702,206.8883357452014,125.48326941512111
4831.0999999940395,168.7681057592625,200.2459149952818
4842.0999999940395,155.91967171857715,303.82999543860495
4851.70000000298,168.31153951482452,298.1378397138609
4862.0,179.7465090561659,290.8386149249926
4871.79999999702,187.40455633526713,282.6422255868685
4881.29999999702,196.80888506313573,274.10833297225554
4894.0999999940395,204.90879102762315,265.66349654590425
4905.9000000059605,218.26781192277593,346.0826460684348
5306.79999999702,160.85537554088137,466.19824186088476
5317.9000000059605,131.5493155313212,632.1348018058338
5328.0,107.53758728469404,758.061804053661
5338.0,97.06279329525725,861.0640975655461
5347.5999999940395,55.944954825070674,892.8235960537734
5358.20000000298,32.99251543932444,914.9160179421307
5368.29999999702,19.44259149541857,930.2170435161546
5377.5,-7.194387269136028,957.2030900990874
5387.9000000059605,-38.208755903612065,985.4155751309764
5399.29999999702,20.926738651256493,986.2900412527221
5408.5999999940395,69.23840567237096,765.339746294502
5773.79999999702,156.47654656118374,676.1307453140234
5785.29999999702,200.4748757733352,561.7003558658287
5796.0999999940395,241.58184627792122,545.0961143959145
5806.20000000298,273.69795676432744,448.4539860044557
5816.9000000059605,275.5378387739741,404.4701601370943
5828.79999999702,274.4968634820412,371.345299059305
5839.4000000059605,271.37028469488655,347.55017042570347
5850.0999999940395,302.94612729665477,343.363705274702
5860.4000000059605,301.8071624214936,311.89489928501666
5871.29999999702,298.99227489505097,288.62684455891144
5920.20000000298,312.84906010009524,441.41066615842124
6286.0999999940395,273.89627306064017,443.7781749996652
6297.0999999940395,235.81084631156432,402.08002365122456
6306.79999999702,202.72279645553874,390.1073068918432
6316.9000000059605,159.41579717781948,312.4777101375197
6326.9000000059605,133.59164579626471,288.7711948031688
6336.29999999702,89.21937138200623,291.3998943757724
6345.79999999702,55.478145454855785,291.37228984395676
6355.79999999702,27.353618395850567,317.7625715148999
6366.0,5.037797874244905,321.58084898584997
6375.4000000059605,-11.438880105286891,325.68465865805734
6423.70000000298,51.90211685415426,346.06366207994324
6793.20000000298,51.34668549239048,379.58433308254644
6803.9000000059605,99.7303910255897,430.9232258382711
6813.5999999940395,141.68390709918162,474.0600044523698
6823.29999999702,181.15332689529228,521.9945981422468
6833.20000000298,209.44375485165253,584.2046686950475
6842.4000000059605,199.94301763736965,679.2155610736999
6852.4000000059605,238.13201311658844,721.8496524578156
6862.29999999702,278.53289251817193,702.5877133797875
6873.79999999702,273.7653838981573,708.3576252367409
6883.5,313.925111557737,703.1429088579687
6970.4000000059605,258.41118300759507,682.9750351733254
6980.5,198.88010669588908,670.777867098613
7323.4000000059605,166.7720792270681,539.9062533658791
7333.5999999940395,94.46873520879643,477.6890966209779
7342.9000000059605,91.88126597477395,396.14486699586956
7352.9000000059605,25.082522281575244,373.1142297438653
7363.5,19.92717099091667,304.05464033856435
7372.9000000059605,-40.5606985268039,316.9632141732234
7382.5999999940395,-36.098970955387685,265.46989377280636
7392.20000000298,-32.79505710375116,238.00883562021207
7402.79999999702,-1.1552877746735675,210.4617115164819
7524.5,38.97293124064068,174.418218440367
7534.79999999702,78.67687829203388,144.98447547296422
7544.5,112.71841555499833,123.37383675660809
7847.20000000298,128.40577230348688,159.17022113327351
7857.5,149.17879558662514,191.01179850019832
7867.29999999702,157.40090042661947,222.0583987666392
7876.79999999702,163.13810789890837,249.73295828386313
7886.5999999940395,146.92218660732354,296.8531245296376
7897.0999999940395,136.99342679860712,295.8266871342223
7906.79999999702,127.88005021029608,294.1641996836217
7920.20000000298,119.99156870147893,292.8832024552999
8055.4000000059605,129.5867144734143,175.5852467534439
8065.79999999702,137.71740119650212,75.44913452316293
8075.70000000298,141.8274064289945,-7.001216955659459
8380.59999999404,157.06650494899714,3.9792473008576223
8391.90000000596,188.80768751127297,7.37264023331613
8403.70000000298,218.14010311923118,-13.74980173689773
8413.5,230.8343879668486,-15.165289880546414
8424.29999999702,237.15135543387024,-31.282167125334897
8435.0,263.68334976378924,-37.23742668058793
8445.29999999702,276.87447894667326,-41.9506488270393
8455.70000000298,275.32424464221697,-30.13395276078876
8577.90000000596,264.127053593965,-15.735664618644623
8589.0,253.88198606153904,-5.363755820631024
8599.09999999404,245.34861090704484,4.813082463999889
8902.09999999404,246.42746503513382,82.83243539169469
8912.5,255.12236650366594,112.53201916538829
8922.59999999404,249.38590146665393,78.06972004589916
8933.70000000298,273.41842492459347,133.46113405202885
8943.59999999404,271.35493071274163,168.93265101559442
8954.70000000298,277.88384161397755,193.43227453734136
8964.90000000596,264.10206230787446,191.47601443171976
8974.20000000298,270.1832168512358,209.81808662706283
9164.09999999404,262.5782400965796,239.72840939597407
9175.0,235.9398277384756,205.08113737144777
9184.90000000596,230.72005615132667,229.4204039454148
9195.0,226.63973244239736,249.03737523001627
9461.09999999404,200.00696851445207,228.01053919595648
9472.0,244.24678537978622,194.28681736211576
9483.5,277.14865709267576,174.163179915605
9495.0,310.53622841168396,147.46018257061937
9507.0,292.2313075188516,130.44975534019193
9519.29999999702,317.71503343975746,106.65971226069003
9531.59999999404,338.7597504594573,87.24687661936233
9689.09999999404,319.31321679800334,133.34072818261146
9699.70000000298,334.06882878106154,135.30389338791755
9710.0,344.9037043560362,105.58753328330735
9720.59999999404,337.07591519266276,175.2790278392224
9980.29999999702,324.3154645213508,112.71289110988904
9991.70000000298,316.78685938278386,71.22490533390035
10002.09999999404,310.0877724848933,36.50428416641858
10011.79999999702,304.26660356792405,8.155920436624958
10022.90000000596,299.3242901338654,-14.364436321035102
10034.79999999702,295.22669241356056,-31.689574704413346
10045.79999999702,291.91512708665636,-44.49256920130308
10201.0,298.47554271300686,-8.956062830122299
10212.70000000298,295.13048212115916,51.37040372283592
10222.5,286.88205262044056,123.25112627904394
10232.5,277.64892680726854,196.98078965926072
10496.09999999404,319.7816298296116,208.0192844733533
10506.59999999404,355.9688010098153,214.97895126255648
10516.09999999404,386.3323279938737,218.65149298866882
10525.70000000298,411.19300717254515,219.75168246455962
10536.90000000596,431.0057697960719,218.90916823729796
10546.29999999702,446.30654492739035,216.66579884004057
10556.0,468.6623306680074,223.6844589019073
10711.90000000596,469.262203996862,290.10694001080174
10721.79999999702,410.67235907360316,326.45521806985886
10731.20000000298,368.50525426118867,366.3652219351226
10740.59999999404,323.2001555825913,387.00256486698584
11005.40000000596,282.79167146470957,453.4815131404916
11016.79999999702,229.18392335508173,465.5407353960449
11027.29999999702,180.30662436884415,474.3123648251895
11037.0,147.6217894073143,485.2977121950331
11047.29999999702,116.09133719829596,485.3865124875894
11057.70000000298,92.21511967782548,482.97949093495504
11067.70000000298,74.93611331508622,478.8252682360845
11262.20000000298,93.83447189027245,367.54656425239773
11273.79999999702,112.70771391249691,271.5387734125404
11283.5,132.38476379400345,185.37566576058924
11293.20000000298,148.9724603097081,119.57194467681853
11303.40000000596,162.12241860903157,67.75035097709662
11534.0,136.34097944924025,89.92986706157038
11544.40000000596,114.59864960719895,113.00521645289531
11555.29999999702,96.70000658852234,135.82738470524293
11564.5,82.34843732156328,157.5581192426398
11573.59999999404,71.18437814951199,177.62181743320494
11583.40000000596,60.72222970168272,193.30405906065977
11784.59999999404,125.2061795365769,272.2987750629806
11794.79999999702,181.16741868473412,339.60339118346576
11805.09999999404,228.61864002804003,395.6100149153508
11815.09999999404,232.8351491120755,401.5352103431404
11825.70000000298,221.37793973887915,396.459510079117
12054.29999999702,189.45368849548353,328.9613781599523
12065.70000000298,161.2297865562292,228.22642977500624
12076.29999999702,136.856359673667,142.03679865429
12086.0,116.29163486562358,70.00156596626097
12095.70000000298,121.07711675221373,6.821792084802411
12105.79999999702,110.77445126972536,-26.528406842203236
12302.90000000596,82.9928554602497,68.63848898434934
12314.90000000596,12.954331043960003,212.30624151306793
12325.20000000298,19.64115229555246,287.4347820401954
12334.79999999702,-1.3838712255772982,351.8647412808924
