,0,1,2,3,4
AOI1 Saccade Lengths,101.20354103547656,27.32053049562513,11.941254590645887,10.645589425102308,56.12630292615746
AOI1 Absolute Saccade Angles,165.3262968123071,-87.70026233768493,-83.6155460308128,52.13695947833617,41.117595259731516
AOI1 Relative Saccade Angles,73.02655914999202,175.91528369312786,44.24749449085103,168.98063578139536,
