,0,1,2,3,4,5,6,7,8,9,10,11
AOI3 Saccade Lengths,73.64768941516269,40.24558497108761,56.88330108341264,20.79324442274535,133.3033184315482,70.09694994153848,114.87526870573147,236.41714218930738,121.83941176367334,25.488281452708957,40.565755172065174,107.49950231933435
AOI3 Absolute Saccade Angles,29.514492553123652,75.06379856507479,-65.3126758280338,141.11833420033406,165.20657679494434,-46.449759023742324,166.11391365887957,-5.644312149804717,159.29506563409024,-45.08197269132064,51.5576474670546,-158.66096149731794
AOI3 Relative Saccade Angles,134.45069398804884,39.623525606891405,26.431010028367844,155.91175740538966,31.656335818686678,32.56367268262188,8.24177419131573,15.060622216105061,24.377038325410854,83.36037984162476,30.218608964372557,
