,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
AOI5 Saccade Lengths,152.58541917640022,51.13689577019277,130.68564090614515,45.1987221313356,141.638523883255,49.11690074797505,47.31605209202097,0.8918363047185115,10.822563196300818,54.67819065329235,29.27107420364683,13.779770100919722,39.28459072728723,16.110389994045157,43.891237549718035,110.35420124768538,42.2907045995,49.6818441066831,75.85408465934248,55.5708257731205,41.4351680913754,35.395533155390645,76.50735138559067,35.3078707541811,56.87263445362627,39.1539834077717,7.8369405838759025,5.0215636794254666,8.250353575075886
AOI5 Absolute Saccade Angles,-176.692655313487,122.85099390514077,-3.1274193681225624,-79.8884250149188,-178.86642427614896,124.02100871572856,-122.27968882936923,-165.64639417128782,10.542021898275209,9.790173893399016,4.894144995484034,31.47756714981586,113.52756949752371,-24.379930875710226,-37.23202606019984,167.66425830309015,1.2326927015369327,-87.82579464035813,123.84942593360718,-22.440219731914848,-28.293408784995293,-34.367948728257865,155.42093162785758,132.62272385773323,20.00420544039575,-45.698021117848775,-17.056284752698296,68.00450523391741,101.86061471771347
AOI5 Relative Saccade Angles,119.54364921862776,54.021586726736665,103.23899435320378,81.02200073876985,122.88743299187746,66.30069754509775,136.6332946580814,3.811583930436986,179.2481519951238,175.10397110208504,153.41657784566817,97.94999765229215,42.09249962676607,167.14790481551037,24.896284363289993,13.56843439844678,90.94151265810493,31.67522057396531,33.71035433447797,174.14681094691954,173.9254600567374,9.78888035611544,157.20179222987565,67.38148158266252,114.29777344175547,151.35826363484952,94.9392100133843,146.14389051620392,
